440.0	user_000709	Michael Zager Band	Neil Young
250.0	user_000709	Neil Young	Enya
220.0	user_000709	Enya	Erasure
210.0	user_000709	Erasure	Franz Ferdinand
240.0	user_000709	Franz Ferdinand	George Michael
1492.0	user_000235	The Rankin Family	Rosetta Spainhard
158.0	user_000235	Rosetta Spainhard	Rosetta Spainhard & Lois Judd
290.0	user_000709	George Michael	Céline Dion
231.0	user_000235	Rosetta Spainhard & Lois Judd	Broken Social Scene
300.0	user_000709	Céline Dion	Paul Simon
260.0	user_000709	Paul Simon	Peter, Paul & Mary
180.0	user_000709	Peter, Paul & Mary	Queen
201.0	user_000709	Queen	Sheena Easton
190.0	user_000709	Sheena Easton	Ingram Hill
210.0	user_000709	Ingram Hill	Kenny Loggins
25253.0	user_000348	Neil Young	Rainbow
170.0	user_000709	Kenny Loggins	Insideout
110.0	user_000709	Insideout	The Rainbow Harmony Project
180.0	user_000709	The Rainbow Harmony Project	Eko
230.0	user_000709	Eko	Bruce Cockburn
661.0	user_000348	Rainbow	Freestyle
38308.0	user_000535	Plastikman	Mos Def
180.0	user_000709	Bruce Cockburn	Steve Martin & The Toot Uncommons
90.0	user_000709	Steve Martin & The Toot Uncommons	Tudjaat
150.0	user_000709	Tudjaat	Indigo Girls
250.0	user_000535	Mos Def	Soundtrack
191.0	user_000535	Soundtrack	Camouflage
220.0	user_000709	Indigo Girls	Rockapella
200.0	user_000709	Rockapella	Olivia Newton-John
271.0	user_000535	Camouflage	Prince
891.0	user_000348	Freestyle	Nena
220.0	user_000709	Olivia Newton-John	Amy Grant
260.0	user_000535	Prince	Chris Isaak
220.0	user_000709	Amy Grant	The Guess Who
420.0	user_000348	Nena	Sandra
292.0	user_000535	Chris Isaak	Soundtrack
370.0	user_000709	The Guess Who	Amy Winehouse
371.0	user_000535	Soundtrack	Chris Isaak
210.0	user_000709	Amy Winehouse	Cheap Trick
201.0	user_000709	Cheap Trick	Amy Grant
210.0	user_000709	Amy Grant	J.D. Souther
1110.0	user_000348	Sandra	Break Machine
170.0	user_000709	J.D. Souther	Enya
170.0	user_000709	Enya	The Beatles
180.0	user_000709	The Beatles	Amy Winehouse
491.0	user_000348	Break Machine	Drömhus
190.0	user_000709	Amy Winehouse	Rockapella
160.0	user_000348	Drömhus	Pandora
220.0	user_000709	Rockapella	Eagles
260.0	user_000709	Eagles	Lighthouse Family
240.0	user_000709	Lighthouse Family	No Doubt
702.0	user_000348	Pandora	Sammy Davis Jr.
290.0	user_000709	No Doubt	Céline Dion
230.0	user_000709	Céline Dion	Insideout
200.0	user_000709	Insideout	Frou Frou
310.0	user_000709	Frou Frou	Eve'S Plum
240.0	user_000709	Eve'S Plum	Céline Dion
580.0	user_000709	Céline Dion	Barbra Streisand
200.0	user_000709	Barbra Streisand	Wendell Ferguson
250.0	user_000709	Wendell Ferguson	James Taylor
280.0	user_000709	James Taylor	Rockapella
241.0	user_000709	Rockapella	Gloria Estefan
39012.0	user_000298	Nelly Furtado	Tlc
391.0	user_000709	Gloria Estefan	Vangelis
235.0	user_000298	Tlc	B2K
214.0	user_000298	B2K	Ismael Serrano
427.0	user_000709	Vangelis	Boney M.
214.0	user_000298	Ismael Serrano	Inxs
254.0	user_000298	Inxs	Santana
420.0	user_000709	Boney M.	Madonna
372.0	user_000709	Madonna	Rockapella
497.0	user_000298	Santana	Natalie Imbruglia
201.0	user_000709	Rockapella	Go-Go'S
235.0	user_000298	Natalie Imbruglia	Madonna
6732.0	user_000535	Chris Isaak	Duran Duran
214.0	user_000298	Madonna	Natalie Imbruglia
295.0	user_000709	Go-Go'S	George Michael
193.0	user_000298	Natalie Imbruglia	No Doubt
332.0	user_000709	George Michael	Bauchklang
189.0	user_000298	No Doubt	Juanes
224.0	user_000709	Bauchklang	Fjedur
222.0	user_000298	Juanes	Five
158.0	user_000709	Fjedur	Rick Springfield
256.0	user_000298	Five	Diego Torres
276.0	user_000709	Rick Springfield	Elton John
255.0	user_000298	Diego Torres	Melanie C
35477.0	user_000174	Break Reform	Lexicon
340.0	user_000709	Elton John	Take 6
475.0	user_000298	Melanie C	Robbie Williams
256.0	user_000709	Take 6	Modest Mouse
182.0	user_000298	Robbie Williams	Blondie
232.0	user_000709	Modest Mouse	Gordon Lightfoot
696.0	user_000174	Lexicon	Sole
232.0	user_000298	Blondie	Shaznay Lewis
120.0	user_000174	Sole	Busdriver
241.0	user_000709	Gordon Lightfoot	The Air Command Band
62615.0	user_000678	The Hives	Boy Division
182.0	user_000298	Shaznay Lewis	Missy Elliott
238.0	user_000709	The Air Command Band	Glenn Miller
142.0	user_000298	Missy Elliott	Emma Bunton
311.0	user_000174	Busdriver	Del The Funky Homosapien
341.0	user_000678	Boy Division	Röyksopp
161.0	user_000298	Emma Bunton	Texas
212.0	user_000709	Glenn Miller	Olivia Newton-John
169.0	user_000709	Olivia Newton-John	Enya
310.0	user_000678	Röyksopp	The Fantastic Johnny C
333.0	user_000298	Texas	Kelis
289.0	user_000709	Enya	The Beatles
262.0	user_000298	Kelis	Ciara Feat. Missy Elliott
310.0	user_000678	The Fantastic Johnny C	Dirty Vegas
46456.0	user_000384	Dead Kennedys	The Cure
172.0	user_000298	Ciara Feat. Missy Elliott	Savage Garden
331.0	user_000709	The Beatles	Enya
281.0	user_000678	Dirty Vegas	Pulp
171.0	user_000298	Savage Garden	Melanie C
242.0	user_000709	Enya	Sonique
198.0	user_000709	Sonique	Rockapella
123021.0	user_000304	Yeah Yeah Yeahs	Manic Street Preachers
191.0	user_000709	Rockapella	Billy Joel
255.0	user_000709	Billy Joel	Van Morrison
1073.0	user_000384	The Cure	Dizzee Rascal
184.0	user_000384	Dizzee Rascal	Dj N-Wee
243.0	user_000709	Van Morrison	Alice Deejay
218.0	user_000384	Dj N-Wee	Pavement
243.0	user_000709	Alice Deejay	Barbra Streisand
73398.0	user_000820	R.E.M.	Cat Stevens
328.0	user_000709	Barbra Streisand	The Moody Blues
49177.0	user_000425	Yasunori Mitsuda, Blind Leifo	Tefnek, Zircon
300.0	user_000709	The Moody Blues	Faith Hill
203.0	user_000709	Faith Hill	Martin Stevens
251.0	user_000709	Martin Stevens	Kenny Loggins
900.0	user_000820	Cat Stevens	R.E.M.
250.0	user_000709	Kenny Loggins	P!Nk
6227.0	user_000535	Duran Duran	Camouflage
181.0	user_000709	P!Nk	Neil Sedaka
210.0	user_000535	Camouflage	Puressence
495.0	user_000820	R.E.M.	Lambchop
200.0	user_000709	Neil Sedaka	Eurythmics
171.0	user_000535	Puressence	Prince
182.0	user_000820	Lambchop	R.E.M.
270.0	user_000709	Eurythmics	Elton John
147.0	user_000820	R.E.M.	Eels
231.0	user_000535	Prince	Soundtrack
196.0	user_000820	Eels	Kings Of Convenience
250.0	user_000709	Elton John	Air Supply
220.0	user_000709	Air Supply	Tlc
389.0	user_000535	Soundtrack	Camouflage
263.0	user_000820	Kings Of Convenience	The Killers
240.0	user_000709	Tlc	Erasure
240.0	user_000820	The Killers	R.E.M.
290.0	user_000535	Camouflage	Mos Def
210.0	user_000709	Erasure	The Rainbow Harmony Project
260.0	user_000820	R.E.M.	Ani Difranco
301.0	user_000535	Mos Def	Chris Isaak
160.0	user_000820	Ani Difranco	Eels
250.0	user_000709	The Rainbow Harmony Project	Cheryl Lynn
301.0	user_000535	Chris Isaak	Puressence
260.0	user_000709	Cheryl Lynn	The Doobie Brothers
57868.0	user_000054	The Knack	Band Of Susans
190.0	user_000535	Puressence	Chris Isaak
425.0	user_000820	Eels	R.E.M.
210.0	user_000709	The Doobie Brothers	Gordon Lightfoot
231.0	user_000535	Chris Isaak	Camouflage
237.0	user_000820	R.E.M.	Cat Stevens
290.0	user_000709	Gordon Lightfoot	Bobby Mcferrin
189.0	user_000820	Cat Stevens	Devendra Banhart
6429.0	user_000174	Del The Funky Homosapien	Sixto Rodriguez
341.0	user_000535	Camouflage	Soundtrack
160.0	user_000174	Sixto Rodriguez	Joe Jackson
320.0	user_000709	Bobby Mcferrin	Insideout
277.0	user_000820	Devendra Banhart	Sufjan Stevens
22033.0	user_000575	Blessid Union Of Souls	Bedlight For Blueeyes
210.0	user_000535	Soundtrack	Camouflage
958.0	user_000054	Band Of Susans	Erasure
290.0	user_000709	Insideout	R.E.M.
261.0	user_000535	Camouflage	Swayzak
342.0	user_000820	Sufjan Stevens	Ani Difranco
44541.0	user_000792	Jimi Tenor	Superpitcher
290.0	user_000709	R.E.M.	Phil Collins
242.0	user_000535	Swayzak	Zoot Woman
502.0	user_000054	Erasure	Pet Shop Boys
322.0	user_000820	Ani Difranco	Joanna Newsom
260.0	user_000709	Phil Collins	Eko
249.0	user_000820	Joanna Newsom	Modest Mouse
210.0	user_000709	Eko	Elvis Presley
203.0	user_000820	Modest Mouse	R.E.M.
170.0	user_000709	Elvis Presley	Kenny Loggins
148.0	user_000820	R.E.M.	Grandaddy
260.0	user_000709	Kenny Loggins	Peter Gabriel
242.0	user_000820	Grandaddy	Of Montreal
300.0	user_000709	Peter Gabriel	George Michael
244.0	user_000820	Of Montreal	Graham Coxon
231.0	user_000709	George Michael	Gordon Lightfoot
238.0	user_000820	Graham Coxon	R.E.M.
210.0	user_000709	Gordon Lightfoot	Enya
1648.0	user_000054	Pet Shop Boys	Paradise Lost
280.0	user_000709	Enya	Cousteau
537.0	user_000820	R.E.M.	Of Montreal
1994.0	user_000535	Zoot Woman	Depeche Mode
250.0	user_000709	Cousteau	Sash!
249.0	user_000820	Of Montreal	R.E.M.
210.0	user_000709	Sash!	Anita Best
275.0	user_000820	R.E.M.	The Velvet Underground
250.0	user_000709	Anita Best	Cher
920.0	user_000054	Paradise Lost	The Smiths
282.0	user_000820	The Velvet Underground	R.E.M.
260.0	user_000709	Cher	Ace Of Base
984.0	user_000535	Depeche Mode	Puressence
374.0	user_000054	The Smiths	The Strokes
170.0	user_000709	Ace Of Base	Franz Ferdinand
276.0	user_000820	R.E.M.	The Shins
190.0	user_000709	Franz Ferdinand	Sylvester
223.0	user_000054	The Strokes	The Cult
301.0	user_000535	Puressence	Camouflage
258.0	user_000820	The Shins	Sufjan Stevens
160.0	user_000709	Sylvester	Enya
169.0	user_000820	Sufjan Stevens	Grandaddy
263.0	user_000054	The Cult	Aerosmith
160.0	user_000709	Enya	Insideout
291.0	user_000535	Camouflage	Depeche Mode
222.0	user_000054	Aerosmith	Motörhead
232.0	user_000054	Motörhead	U2
630.0	user_000709	Insideout	Boney M.
642.0	user_000535	Depeche Mode	Soundtrack
285.0	user_000054	U2	Faith No More
160.0	user_000709	Boney M.	Dean Martin
281.0	user_000535	Soundtrack	Depeche Mode
190.0	user_000709	Dean Martin	Gordon Lightfoot
321.0	user_000535	Depeche Mode	Camouflage
242.0	user_000535	Camouflage	Depeche Mode
530.0	user_000709	Gordon Lightfoot	Billy Joel
210.0	user_000709	Billy Joel	Bananarama
520.0	user_000709	Bananarama	Vanessa Williams
6146.0	user_000792	Superpitcher	Noon
240.0	user_000709	Vanessa Williams	Rockapella
270.0	user_000709	Rockapella	Barbra Streisand
1294.0	user_000535	Depeche Mode	Chris Isaak
221.0	user_000709	Barbra Streisand	Sister Sledge
290.0	user_000709	Sister Sledge	Michael Mcdonald
501.0	user_000535	Chris Isaak	Soundtrack
250.0	user_000535	Soundtrack	Mos Def
320.0	user_000709	Michael Mcdonald	Amy Grant
3684.0	user_000820	Grandaddy	Son Ambulance
230.0	user_000709	Amy Grant	Bryan Adams
301.0	user_000535	Mos Def	Depeche Mode
190.0	user_000709	Bryan Adams	Rockapella
210.0	user_000709	Rockapella	Amy Grant
215.0	user_000709	Amy Grant	Lighthouse Family
210.0	user_000709	Lighthouse Family	Rockapella
14089.0	user_000304	Manic Street Preachers	Bloc Party
330.0	user_000709	Rockapella	The Jam
75429.0	user_000407	R.E.M.	Lead Belly
645.0	user_000709	The Jam	Parliament
716.0	user_000407	Lead Belly	Pulp
2377.0	user_000820	Son Ambulance	Sondre Lerche
582.0	user_000709	Parliament	Justus Köhncke
499.0	user_000407	Pulp	Buena Vista Social Club
266.0	user_000709	Justus Köhncke	Enya
1102.0	user_000820	Sondre Lerche	Pedro The Lion
213.0	user_000820	Pedro The Lion	Elliott Smith
2592.0	user_000304	Bloc Party	Morrissey
208.0	user_000820	Elliott Smith	Lambchop
1224.0	user_000407	Buena Vista Social Club	Van Halen
1256.0	user_000709	Enya	The Rainbow Harmony Project
222.0	user_000820	Lambchop	Eels
190.0	user_000407	Van Halen	Catatonia
228.0	user_000820	Eels	Radiohead
308.0	user_000407	Catatonia	Howlin' Wolf
7388.0	user_000054	Faith No More	Lava
63200.0	user_000753	Deus	Santana
61366.0	user_000525	Alkaline Trio/Hot Water Music	Alkaline Trio
251.0	user_000753	Santana	Cream
149.0	user_000525	Alkaline Trio	The Beatles
182.0	user_000753	Cream	Rammstein
487.0	user_000054	Lava	Machine Head
154.0	user_000525	The Beatles	Incubus
152.0	user_000525	Incubus	Taking Back Sunday
307.0	user_000054	Machine Head	Sonic Youth
148.0	user_000525	Taking Back Sunday	Matt Damon
96.0	user_000525	Matt Damon	The Beatles
544.0	user_000753	Rammstein	Brian Eno
274.0	user_000525	The Beatles	Something Corporate
1987.0	user_000304	Morrissey	The Tears
579.0	user_000054	Sonic Youth	Velvet Revolver
1406.0	user_000407	Howlin' Wolf	Cream
249.0	user_000525	Something Corporate	Alkaline Trio/Hot Water Music
498.0	user_000753	Brian Eno	Tosca
17498.0	user_000425	Tefnek, Zircon	Tefnek
149.0	user_000525	Alkaline Trio/Hot Water Music	The Postal Service
294.0	user_000425	Tefnek	Tefnek, Zircon
490.0	user_000054	Velvet Revolver	Daft Punk
626.0	user_000753	Tosca	Ravi Shankar
123.0	user_000753	Ravi Shankar	Amon Tobin
2745.0	user_000709	The Rainbow Harmony Project	Michael Mcdonald
63823.0	user_000293	The Futureheads	Boy Meets Girl Vs Cabin Crew (Sunset Strippers Mix)
20377.0	user_000678	Pulp	Belle And Sebastian
983.0	user_000525	The Postal Service	Death Cab For Cutie
6917.0	user_000535	Depeche Mode	Dannii Minogue
376.0	user_000709	Michael Mcdonald	Pet Shop Boys
519.0	user_000753	Amon Tobin	Dj Vadim
150.0	user_000709	Pet Shop Boys	The Hollies
380.0	user_000678	Belle And Sebastian	The White Stripes
291.0	user_000535	Dannii Minogue	Depeche Mode
471.0	user_000753	Dj Vadim	B12
1394.0	user_000425	Tefnek, Zircon	Jope Ruonansuu
345.0	user_000709	The Hollies	The Temptations
144.0	user_000753	B12	Thelonious Monk
2034.0	user_000407	Cream	Fleetwood Mac
393.0	user_000709	The Temptations	Inxs
254.0	user_000407	Fleetwood Mac	Whitesnake
211.0	user_000709	Inxs	Electric Light Orchestra Part Ii
574.0	user_000753	Thelonious Monk	Portishead
284.0	user_000407	Whitesnake	Jimi Hendrix
250.0	user_000709	Electric Light Orchestra Part Ii	Madonna
210.0	user_000753	Portishead	Stereolab
9850.0	user_000792	Noon	The Ex
399.0	user_000407	Jimi Hendrix	Linkin Park
118.0	user_000407	Linkin Park	Blur
334.0	user_000753	Stereolab	Blur
87589.0	user_000543	Andrew Lloyd Webber	Placebo
398.0	user_000709	Madonna	Vangelis
64.0	user_000753	Blur	Hrvatski
79145.0	user_000391	Counting Crows	Cat Power
1631.0	user_000678	The White Stripes	Dj Yoda
255.0	user_000543	Placebo	Evanescence
266.0	user_000709	Vangelis	Jim Reeves
170.0	user_000678	Dj Yoda	The Who
3553.0	user_000304	The Tears	Jeff Buckley
225.0	user_000543	Evanescence	Faith Hill
428.0	user_000753	Hrvatski	Pub
210.0	user_000678	The Who	Keane
520.0	user_000407	Blur	Stone Temple Pilots
263.0	user_000709	Jim Reeves	Ray Charles
499.0	user_000391	Cat Power	Joy Division
222.0	user_000753	Pub	Barrington Levy
182.0	user_000709	Ray Charles	Chuck Berry
241.0	user_000678	Keane	Röyksopp
291.0	user_000407	Stone Temple Pilots	Neneh Cherry
141.0	user_000709	Chuck Berry	Elvis Presley
387.0	user_000543	Faith Hill	Placebo
236.0	user_000407	Neneh Cherry	Jamie Cullum
526.0	user_000391	Joy Division	The Smiths
286.0	user_000709	Elvis Presley	George Michael
484.0	user_000753	Barrington Levy	Red Snapper
855.0	user_000304	Jeff Buckley	Radiohead
3958.0	user_000054	Daft Punk	P!Nk
500.0	user_000543	Placebo	Sash! (Featuring Shannon)
238.0	user_000709	George Michael	Commodores
491.0	user_000407	Jamie Cullum	Travis
208.0	user_000543	Sash! (Featuring Shannon)	Placebo
251.0	user_000054	P!Nk	Joe Strummer
227.0	user_000709	Commodores	Irene Cara
534.0	user_000391	The Smiths	The Unicorns
1042.0	user_000678	Röyksopp	Belle And Sebastian
293.0	user_000543	Placebo	The Offspring
3910.0	user_000293	Boy Meets Girl Vs Cabin Crew (Sunset Strippers Mix)	Easyworld
299.0	user_000391	The Unicorns	The Prodigy
123.0	user_000543	The Offspring	Placebo
492.0	user_000054	Joe Strummer	Iggy Pop
480.0	user_000709	Irene Cara	Youssou N'Dour
595.0	user_000407	Travis	The Flaming Lips
933.0	user_000753	Red Snapper	Metalheadz
361.0	user_000678	Belle And Sebastian	Frenchbloke
175.0	user_000543	Placebo	Evanescence
148.0	user_000709	Youssou N'Dour	Alison Moyet
339.0	user_000391	The Prodigy	Pearl Jam
182.0	user_000543	Evanescence	Placebo
313.0	user_000054	Iggy Pop	Forgotten Boys
473.0	user_000293	Easyworld	Suzanne Vega Vs Daft Punk
335.0	user_000407	The Flaming Lips	Lez Zeppelin
251.0	user_000709	Alison Moyet	Enigma
377.0	user_000753	Metalheadz	Liquid Sky Music
19261.0	user_000575	Bedlight For Blueeyes	Limbeck
268.0	user_000543	Placebo	Andrew Lloyd Webber
281.0	user_000407	Lez Zeppelin	David Gray
327.0	user_000709	Enigma	Ennio Morricone
762.0	user_000678	Frenchbloke	Beastie Boys
305.0	user_000543	Andrew Lloyd Webber	Placebo
235.0	user_000407	David Gray	The Clash
494.0	user_000753	Liquid Sky Music	The Future Sound Of London
177.0	user_000407	The Clash	Howlin' Wolf
356.0	user_000709	Ennio Morricone	Jack Gladstone
327.0	user_000543	Placebo	Julie London
372.0	user_000753	The Future Sound Of London	Aphex Twin
778.0	user_000575	Limbeck	The Academy Is...
260.0	user_000407	Howlin' Wolf	Talking Heads
1126.0	user_000391	Pearl Jam	Daft Punk
58584.0	user_000896	A Boy Named Thor	Death Cab For Cutie
264.0	user_000543	Julie London	Andrew Lloyd Webber
247.0	user_000896	Death Cab For Cutie	The Decemberists
258.0	user_000543	Andrew Lloyd Webber	Placebo
474.0	user_000407	Talking Heads	Skunk Anansie
761.0	user_000709	Jack Gladstone	Miles Davis
184.0	user_000543	Placebo	The Killers
591.0	user_000753	Aphex Twin	X-Ecutioners
5337.0	user_000425	Jope Ruonansuu	Blestenation
210.0	user_000709	Miles Davis	Technotronic
230.0	user_000543	The Killers	Placebo
1825.0	user_000293	Suzanne Vega Vs Daft Punk	The Charlatans
274.0	user_000753	X-Ecutioners	Dj Krush
491.0	user_000407	Skunk Anansie	Air
248.0	user_000709	Technotronic	Inxs
3176.0	user_000304	Radiohead	The Rakes
183.0	user_000407	Air	Franz Ferdinand
903.0	user_000896	The Decemberists	The Shins
222.0	user_000709	Inxs	Paul Mccartney & Wings
532.0	user_000425	Blestenation	Bloodshot
4979.0	user_000792	The Ex	Quarks
1582.0	user_000619	Peshay	Pfm
165.0	user_000709	Paul Mccartney & Wings	Jim Croce
630.0	user_000753	Dj Krush	I-F
748.0	user_000293	The Charlatans	The Concretes
421.0	user_000792	Quarks	Superpitcher
289.0	user_000753	I-F	Pere Ubu
556.0	user_000896	The Shins	Young And Sexy
602.0	user_000425	Bloodshot	Zircon
303.0	user_000293	The Concretes	Graham Colton Band
702.0	user_000709	Jim Croce	Obiman
342.0	user_000425	Zircon	Unknown, Zircon
455.0	user_000896	Young And Sexy	Stars
293.0	user_000709	Obiman	Sade
667.0	user_000753	Pere Ubu	Dj Shadow
294.0	user_000425	Unknown, Zircon	Zircon
180.0	user_000709	Sade	Queen
411.0	user_000896	Stars	Heatmiser
283.0	user_000753	Dj Shadow	Blackalicious
291.0	user_000425	Zircon	Momu
376.0	user_000709	Queen	Carpenters
304.0	user_000753	Blackalicious	Teenage Fanclub
313.0	user_000425	Momu	Tefnek
1343.0	user_000293	Graham Colton Band	Stereophonics
210.0	user_000753	Teenage Fanclub	Pixies
356.0	user_000709	Carpenters	Melissa Etheridge
302.0	user_000293	Stereophonics	Starsailor
4591.0	user_000054	Forgotten Boys	Jane'S Addiction
461.0	user_000709	Melissa Etheridge	Eric Gale
594.0	user_000753	Pixies	Foo Fighters
362.0	user_000293	Starsailor	Sunset Strippers
174.0	user_000709	Eric Gale	Miriam Makeba
148.0	user_000709	Miriam Makeba	Aretha Franklin
3363.0	user_000543	Placebo	Muse
335.0	user_000753	Foo Fighters	Carl Craig
166.0	user_000543	Muse	Placebo
740.0	user_000054	Jane'S Addiction	Rainbow
263.0	user_000753	Carl Craig	Miles Davis
74793.0	user_000942	Duran Duran	Therion
264.0	user_000543	Placebo	Doris Day
262.0	user_000753	Miles Davis	Tortoise
668.0	user_000709	Aretha Franklin	Phil Collins
164.0	user_000543	Doris Day	Faith Hill
143.0	user_000709	Phil Collins	Enya
569.0	user_000942	Therion	Nirvana
400.0	user_000543	Faith Hill	Andrew Lloyd Webber
513.0	user_000753	Tortoise	Bob Marley
337.0	user_000709	Enya	Sarah Vaughan
150.0	user_000543	Andrew Lloyd Webber	Placebo
232.0	user_000942	Nirvana	Ìèëåíà
1094.0	user_000054	Rainbow	Brujería
5466.0	user_000391	Daft Punk	Al Green
295.0	user_000709	Sarah Vaughan	Norah Jones
10439.0	user_000535	Depeche Mode	Murcof
292.0	user_000942	Ìèëåíà	Archive
233.0	user_000709	Norah Jones	The Chosen Brothers
345.0	user_000391	Al Green	Calexico
263.0	user_000942	Archive	Dj Bobo
420.0	user_000391	Calexico	Spiritualized
389.0	user_000942	Dj Bobo	Survivor
119.0	user_000391	Spiritualized	Yeah Yeah Yeahs
871.0	user_000535	Murcof	Moe Moe
710.0	user_000709	The Chosen Brothers	Dionne Warwick
174.0	user_000942	Survivor	Seether
216.0	user_000942	Seether	Ñëàâè Òðèôîíîâ & Êó-Êó Áåíä
301.0	user_000709	Dionne Warwick	Eels
253.0	user_000942	Ñëàâè Òðèôîíîâ & Êó-Êó Áåíä	Scorpions
1666.0	user_000543	Placebo	The Offspring
1590.0	user_000054	Brujería	Korn
197.0	user_000543	The Offspring	Jane Birkin & Serge Gainsbourg
265.0	user_000942	Scorpions	Massive Attack
70932.0	user_000887	椎名林檎	Queen
73429.0	user_000285	Ben Kweller	John Mayer
5637.0	user_000792	Superpitcher	Brian Eno
190.0	user_000887	Queen	Britney Spears
242.0	user_000942	Massive Attack	Evanescence
41449.0	user_000348	Sammy Davis Jr.	Gyllene Tider
201.0	user_000942	Evanescence	Äîìèíî
5113.0	user_000896	Heatmiser	Solex
609.0	user_000543	Jane Birkin & Serge Gainsbourg	Andrew Lloyd Webber
340.0	user_000887	Britney Spears	Sound Tribe Sector 9
107.0	user_000543	Andrew Lloyd Webber	Placebo
370.0	user_000942	Äîìèíî	Guns N' Roses
451.0	user_000348	Gyllene Tider	Village People
216.0	user_000543	Placebo	Green Day
120.0	user_000348	Village People	Baccara
121.0	user_000543	Green Day	Richard Clayderman
140.0	user_000348	Baccara	Sammy Davis Jr.
577.0	user_000887	Sound Tribe Sector 9	Phish
375.0	user_000543	Richard Clayderman	Doris Day
302.0	user_000887	Phish	Sublime
380.0	user_000348	Sammy Davis Jr.	Teräsbetoni
151.0	user_000543	Doris Day	Placebo
2394.0	user_000535	Moe Moe	Pole Folder Feat Sandra Ferret
422.0	user_000535	Pole Folder Feat Sandra Ferret	Andy Hunter°
550.0	user_000543	Placebo	Doris Day
701.0	user_000887	Sublime	Coldplay
167.0	user_000543	Doris Day	Muse
250.0	user_000535	Andy Hunter°	Junior Boys
3143.0	user_000391	Yeah Yeah Yeahs	Pretty Girls Make Graves
245.0	user_000887	Coldplay	Beck
107185.0	user_000142	Misfits	Bloodhound Gang
214.0	user_000543	Muse	Flip & Fill
173.0	user_000391	Pretty Girls Make Graves	The Faint
231.0	user_000535	Junior Boys	Mount Sims
174.0	user_000887	Beck	Devendra Banhart
2427.0	user_000792	Brian Eno	Brian Wilson
206.0	user_000543	Flip & Fill	The Killers
276.0	user_000391	The Faint	Giardini Di Mirò
215.0	user_000887	Devendra Banhart	Björk
2036.0	user_000942	Guns N' Roses	Ñëàâè Òðèôîíîâ & Êó-Êó Áåíä
219.0	user_000543	The Killers	Ella Fitzgerald
167.0	user_000391	Giardini Di Mirò	Ides Of Space
243.0	user_000887	Björk	Bon Jovi
582.0	user_000535	Mount Sims	Sven Väth
255.0	user_000942	Ñëàâè Òðèôîíîâ & Êó-Êó Áåíä	Cher
2574.0	user_000896	Solex	The Decemberists
296.0	user_000391	Ides Of Space	Bauhaus
342.0	user_000887	Bon Jovi	Radiohead
307.0	user_000942	Cher	Massive Attack
343.0	user_000391	Bauhaus	Van Morrison
704.0	user_000543	Ella Fitzgerald	Placebo
275.0	user_000887	Radiohead	Ben Harper
7851.0	user_000425	Tefnek	Subnoize Souljaz
305.0	user_000942	Massive Attack	Kanaleto - The Best
218.0	user_000391	Van Morrison	Patti Smith & The Rolling Stones
2341.0	user_000348	Teräsbetoni	Beck
218.0	user_000543	Placebo	Andrew Lloyd Webber
354.0	user_000887	Ben Harper	Outkast
247.0	user_000391	Patti Smith & The Rolling Stones	The Rolling Stones
325.0	user_000942	Kanaleto - The Best	Ð¡Ð¿ÑÐ¸Ð½Ñ
301.0	user_000348	Beck	はっぴいえんど
148.0	user_000942	Ð¡Ð¿ÑÐ¸Ð½Ñ	Marilyn Manson
205.0	user_000887	Outkast	Sound Tribe Sector 9
409.0	user_000543	Andrew Lloyd Webber	The Offspring
190.0	user_000348	はっぴいえんど	Nina Simone
161.0	user_000543	The Offspring	Dj Sammy
197.0	user_000887	Sound Tribe Sector 9	Air
409.0	user_000391	The Rolling Stones	Sam Cooke
321.0	user_000942	Marilyn Manson	Xavier Naidoo
181.0	user_000391	Sam Cooke	Will Young
258.0	user_000942	Xavier Naidoo	Rednex
314.0	user_000391	Will Young	Eagles
561.0	user_000887	Air	The New Deal
248.0	user_000942	Rednex	Kylie Minogue
1388.0	user_000425	Subnoize Souljaz	Tech N9Ne
316.0	user_000391	Eagles	Don Lennon
269.0	user_000942	Kylie Minogue	Áåëîñëàâà
353.0	user_000887	The New Deal	Led Zeppelin
244.0	user_000391	Don Lennon	The Cure
236.0	user_000942	Áåëîñëàâà	Ä2
8894.0	user_000293	Sunset Strippers	My Vitriol
209.0	user_000391	The Cure	Pixies
219.0	user_000942	Ä2	Äèàíà Åêñïðåñ
3383.0	user_000142	Bloodhound Gang	Sublime
516.0	user_000887	Led Zeppelin	Miles Davis + Thelonius Monk
171.0	user_000942	Äèàíà Åêñïðåñ	Anathema
179.0	user_000942	Anathema	Dido
233.0	user_000942	Dido	Air
240.0	user_000942	Air	Àíèìàöèîíåðèòå
3612.0	user_000535	Sven Väth	Murcof
269.0	user_000942	Àíèìàöèîíåðèòå	Ï.È.Ô
1009.0	user_000887	Miles Davis + Thelonius Monk	Air
237.0	user_000942	Ï.È.Ô	Kanaleto - The Best
253.0	user_000887	Air	The Cure
512.0	user_000535	Murcof	L-F -
54219.0	user_000235	Broken Social Scene	Mr. & Mrs. Stankewitz
497.0	user_000942	Kanaleto - The Best	X-Press 2
235.0	user_000235	Mr. & Mrs. Stankewitz	Mrs. Kitt
688.0	user_000887	The Cure	Devendra Banhart
114.0	user_000235	Mrs. Kitt	Mrs. Vester Whitworth
229.0	user_000942	X-Press 2	Evanescence
