170.0	150.0	user_000709	The O'Jays	Quee	Diana Ross & The Supremes
295.0	156.0	user_000235	2Pac	Dalbert & Lillian Dodso	Tex Ritter
823.0	4835.0	user_000701	Devo	Lugradi	Franz Ferdinand
150.0	160.0	user_000709	Queen	Diana Ross & The Supreme	Me First And The Gimme Gimmes
4835.0	234.0	user_000701	Lugradio	Franz Ferdinan	Propellerheads
156.0	295.0	user_000235	Dalbert & Lillian Dodson	Tex Ritte	Mary & Betty Campbell
160.0	231.0	user_000709	Diana Ross & The Supremes	Me First And The Gimme Gimme	Lighthouse Family
1937.0	2255.0	user_000966	The Futureheads	Outkas	!!!
295.0	158.0	user_000235	Tex Ritter	Mary & Betty Campbel	Woody Guthrie
2255.0	255.0	user_000966	Outkast	!!	Fannypack
255.0	215.0	user_000966	!!!	Fannypac	Seelenluft
158.0	413.0	user_000235	Mary & Betty Campbell	Woody Guthri	Dalbert & Lillian Dodson
231.0	627.0	user_000709	Me First And The Gimme Gimmes	Lighthouse Famil	Marlene Dietrich
413.0	193.0	user_000235	Woody Guthrie	Dalbert & Lillian Dodso	Woody Guthrie
627.0	633.0	user_000709	Lighthouse Family	Marlene Dietric	Bill Withers
215.0	894.0	user_000966	Fannypack	Seelenluf	The Fiery Furnaces
894.0	167.0	user_000966	Seelenluft	The Fiery Furnace	The Futureheads
234.0	1945.0	user_000701	Franz Ferdinand	Propellerhead	Grandaddy
190.0	14006.0	user_000575	Strike Anywhere	Copelan	The Academy Is...
1945.0	252.0	user_000701	Propellerheads	Grandadd	Air
14006.0	195.0	user_000575	Copeland	The Academy Is..	The Verve Pipe
633.0	1081.0	user_000709	Marlene Dietrich	Bill Wither	Shoshana
195.0	536.0	user_000575	The Academy Is...	The Verve Pip	Oasis
64.0	77274.0	user_000896	Pavement	The Please	A Boy Named Thor
167.0	1714.0	user_000966	The Fiery Furnaces	The Futurehead	The Fiery Furnaces
1081.0	1627.0	user_000709	Bill Withers	Shoshan	Carpenters
1627.0	252.0	user_000709	Shoshana	Carpenter	Chuck Berry
193.0	3902.0	user_000235	Dalbert & Lillian Dodson	Woody Guthri	Lois Judd & Ruth Huber
3902.0	1159.0	user_000235	Woody Guthrie	Lois Judd & Ruth Hube	Tex Ritter
1159.0	633.0	user_000235	Lois Judd & Ruth Huber	Tex Ritte	Bryan Duncan
633.0	399.0	user_000235	Tex Ritter	Bryan Dunca	The Boy Least Likely To
399.0	341.0	user_000235	Bryan Duncan	The Boy Least Likely T	The Cocker Spaniels
341.0	215.0	user_000235	The Boy Least Likely To	The Cocker Spaniel	Onelinedrawing
215.0	300.0	user_000235	The Cocker Spaniels	Onelinedrawin	Old 97'S
300.0	488.0	user_000235	Onelinedrawing	Old 97'	Over The Rhine
488.0	1344.0	user_000235	Old 97'S	Over The Rhin	Mary & Betty Campbell
252.0	5345.0	user_000709	Carpenters	Chuck Berr	Commodores
1344.0	129.0	user_000235	Over The Rhine	Mary & Betty Campbel	Dalbert & Lillian Dodson
129.0	143.0	user_000235	Mary & Betty Campbell	Dalbert & Lillian Dodso	Mrs. Kitt
5345.0	315.0	user_000709	Chuck Berry	Commodore	The Crickets
143.0	197.0	user_000235	Dalbert & Lillian Dodson	Mrs. Kit	Lois Judd & Rosetta Spainhard
315.0	536.0	user_000709	Commodores	The Cricket	Ella Fitzgerald
197.0	538.0	user_000235	Mrs. Kitt	Lois Judd & Rosetta Spainhar	Nathan, Lois & Lura Judd
538.0	134.0	user_000235	Lois Judd & Rosetta Spainhard	Nathan, Lois & Lura Jud	Bryan Duncan
536.0	851.0	user_000709	The Crickets	Ella Fitzgeral	Les Nubians
851.0	601.0	user_000709	Ella Fitzgerald	Les Nubian	Fleetwood Mac
536.0	9114.0	user_000575	The Verve Pipe	Oasi	Naked Eyes
9114.0	526.0	user_000575	Oasis	Naked Eye	My Chemical Romance
1714.0	9452.0	user_000966	The Futureheads	The Fiery Furnace	The Futureheads
9452.0	202.0	user_000966	The Fiery Furnaces	The Futurehead	The Fiery Furnaces
601.0	1488.0	user_000709	Les Nubians	Fleetwood Ma	Michael Mcdonald
202.0	598.0	user_000966	The Futureheads	The Fiery Furnace	The Futureheads
1488.0	171.0	user_000709	Fleetwood Mac	Michael Mcdonal	Adamski
171.0	206.0	user_000709	Michael Mcdonald	Adamsk	Alison Krauss
598.0	219.0	user_000966	The Fiery Furnaces	The Futurehead	The Fiery Furnaces
219.0	176.0	user_000966	The Futureheads	The Fiery Furnace	The Futureheads
206.0	214.0	user_000709	Adamski	Alison Kraus	Chris Isaak
214.0	336.0	user_000709	Alison Krauss	Chris Isaa	Phil Collins
336.0	242.0	user_000709	Chris Isaak	Phil Collin	Prince
242.0	256.0	user_000709	Phil Collins	Princ	Chantay Savage
256.0	488.0	user_000709	Prince	Chantay Savag	Camino De Lobo
176.0	1707.0	user_000966	The Fiery Furnaces	The Futurehead	The Fiery Furnaces
526.0	3366.0	user_000575	Naked Eyes	My Chemical Romanc	Plain White T'S
488.0	703.0	user_000709	Chantay Savage	Camino De Lob	India.Arie
1707.0	356.0	user_000966	The Futureheads	The Fiery Furnace	The Futureheads
134.0	5474.0	user_000235	Nathan, Lois & Lura Judd	Bryan Dunca	Mary & Betty Campbell
703.0	230.0	user_000709	Camino De Lobo	India.Ari	The Beatles
5474.0	134.0	user_000235	Bryan Duncan	Mary & Betty Campbel	Dalbert & Lillian Dodson
134.0	147.0	user_000235	Mary & Betty Campbell	Dalbert & Lillian Dodso	Mrs. Kitt
230.0	260.0	user_000709	India.Arie	The Beatle	Eels
5450.0	35344.0	user_000914	Roxy Music	Nick Cave & The Bad Seed	Joseph Arthur
356.0	739.0	user_000966	The Fiery Furnaces	The Futurehead	Outkast
739.0	109.0	user_000966	The Futureheads	Outkas	Fannypack
260.0	485.0	user_000709	The Beatles	Eel	Madonna
35344.0	721.0	user_000914	Nick Cave & The Bad Seeds	Joseph Arthu	Pj Harvey
485.0	514.0	user_000709	Eels	Madonn	Carpenters
109.0	814.0	user_000966	Outkast	Fannypac	!!!
514.0	212.0	user_000709	Madonna	Carpenter	Chic
3366.0	2067.0	user_000575	My Chemical Romance	Plain White T'	The Killers
814.0	274.0	user_000966	Fannypack	!!	Ladytron
212.0	303.0	user_000709	Carpenters	Chi	Nirvana
274.0	292.0	user_000966	!!!	Ladytro	Codec & Flexor
303.0	248.0	user_000709	Chic	Nirvan	Dead Can Dance
248.0	115.0	user_000709	Nirvana	Dead Can Danc	Eddie Cochran
115.0	333.0	user_000709	Dead Can Dance	Eddie Cochra	Count Basie
333.0	219.0	user_000709	Eddie Cochran	Count Basi	Samantha Fox
219.0	138.0	user_000709	Count Basie	Samantha Fo	Enigma
2067.0	1478.0	user_000575	Plain White T'S	The Killer	Blessid Union Of Souls
147.0	3102.0	user_000235	Dalbert & Lillian Dodson	Mrs. Kit	Mr. & Mrs. Stankewitz
138.0	592.0	user_000709	Samantha Fox	Enigm	Gloria Estefan
592.0	271.0	user_000709	Enigma	Gloria Estefa	The Corrs
3102.0	499.0	user_000235	Mrs. Kitt	Mr. & Mrs. Stankewit	The Rankin Family
271.0	241.0	user_000709	Gloria Estefan	The Corr	Michael Zager Band
292.0	2268.0	user_000966	Ladytron	Codec & Flexo	The Futureheads
241.0	440.0	user_000709	The Corrs	Michael Zager Ban	Neil Young
440.0	250.0	user_000709	Michael Zager Band	Neil Youn	Enya
250.0	220.0	user_000709	Neil Young	Eny	Erasure
220.0	210.0	user_000709	Enya	Erasur	Franz Ferdinand
210.0	240.0	user_000709	Erasure	Franz Ferdinan	George Michael
499.0	1492.0	user_000235	Mr. & Mrs. Stankewitz	The Rankin Famil	Rosetta Spainhard
1492.0	158.0	user_000235	The Rankin Family	Rosetta Spainhar	Rosetta Spainhard & Lois Judd
240.0	290.0	user_000709	Franz Ferdinand	George Michae	Céline Dion
158.0	231.0	user_000235	Rosetta Spainhard	Rosetta Spainhard & Lois Jud	Broken Social Scene
290.0	300.0	user_000709	George Michael	Céline Dio	Paul Simon
300.0	260.0	user_000709	Céline Dion	Paul Simo	Peter, Paul & Mary
260.0	180.0	user_000709	Paul Simon	Peter, Paul & Mar	Queen
180.0	201.0	user_000709	Peter, Paul & Mary	Quee	Sheena Easton
201.0	190.0	user_000709	Queen	Sheena Easto	Ingram Hill
190.0	210.0	user_000709	Sheena Easton	Ingram Hil	Kenny Loggins
260.0	25253.0	user_000348	Bruce Springsteen	Neil Youn	Rainbow
210.0	170.0	user_000709	Ingram Hill	Kenny Loggin	Insideout
170.0	110.0	user_000709	Kenny Loggins	Insideou	The Rainbow Harmony Project
110.0	180.0	user_000709	Insideout	The Rainbow Harmony Projec	Eko
180.0	230.0	user_000709	The Rainbow Harmony Project	Ek	Bruce Cockburn
25253.0	661.0	user_000348	Neil Young	Rainbo	Freestyle
611.0	38308.0	user_000535	Murcof	Plastikma	Mos Def
230.0	180.0	user_000709	Eko	Bruce Cockbur	Steve Martin & The Toot Uncommons
180.0	90.0	user_000709	Bruce Cockburn	Steve Martin & The Toot Uncommon	Tudjaat
90.0	150.0	user_000709	Steve Martin & The Toot Uncommons	Tudjaa	Indigo Girls
38308.0	250.0	user_000535	Plastikman	Mos De	Soundtrack
250.0	191.0	user_000535	Mos Def	Soundtrac	Camouflage
150.0	220.0	user_000709	Tudjaat	Indigo Girl	Rockapella
220.0	200.0	user_000709	Indigo Girls	Rockapell	Olivia Newton-John
191.0	271.0	user_000535	Soundtrack	Camouflag	Prince
661.0	891.0	user_000348	Rainbow	Freestyl	Nena
200.0	220.0	user_000709	Rockapella	Olivia Newton-Joh	Amy Grant
271.0	260.0	user_000535	Camouflage	Princ	Chris Isaak
220.0	220.0	user_000709	Olivia Newton-John	Amy Gran	The Guess Who
891.0	420.0	user_000348	Freestyle	Nen	Sandra
260.0	292.0	user_000535	Prince	Chris Isaa	Soundtrack
220.0	370.0	user_000709	Amy Grant	The Guess Wh	Amy Winehouse
292.0	371.0	user_000535	Chris Isaak	Soundtrac	Chris Isaak
370.0	210.0	user_000709	The Guess Who	Amy Winehous	Cheap Trick
210.0	201.0	user_000709	Amy Winehouse	Cheap Tric	Amy Grant
201.0	210.0	user_000709	Cheap Trick	Amy Gran	J.D. Souther
420.0	1110.0	user_000348	Nena	Sandr	Break Machine
210.0	170.0	user_000709	Amy Grant	J.D. Southe	Enya
170.0	170.0	user_000709	J.D. Souther	Eny	The Beatles
170.0	180.0	user_000709	Enya	The Beatle	Amy Winehouse
1110.0	491.0	user_000348	Sandra	Break Machin	Drömhus
180.0	190.0	user_000709	The Beatles	Amy Winehous	Rockapella
491.0	160.0	user_000348	Break Machine	Drömhu	Pandora
190.0	220.0	user_000709	Amy Winehouse	Rockapell	Eagles
220.0	260.0	user_000709	Rockapella	Eagle	Lighthouse Family
260.0	240.0	user_000709	Eagles	Lighthouse Famil	No Doubt
160.0	702.0	user_000348	Drömhus	Pandor	Sammy Davis Jr.
240.0	290.0	user_000709	Lighthouse Family	No Doub	Céline Dion
290.0	230.0	user_000709	No Doubt	Céline Dio	Insideout
230.0	200.0	user_000709	Céline Dion	Insideou	Frou Frou
200.0	310.0	user_000709	Insideout	Frou Fro	Eve'S Plum
310.0	240.0	user_000709	Frou Frou	Eve'S Plu	Céline Dion
240.0	580.0	user_000709	Eve'S Plum	Céline Dio	Barbra Streisand
580.0	200.0	user_000709	Céline Dion	Barbra Streisan	Wendell Ferguson
200.0	250.0	user_000709	Barbra Streisand	Wendell Ferguso	James Taylor
250.0	280.0	user_000709	Wendell Ferguson	James Taylo	Rockapella
280.0	241.0	user_000709	James Taylor	Rockapell	Gloria Estefan
273.0	39012.0	user_000298	Robi Draco Rosa	Nelly Furtad	Tlc
241.0	391.0	user_000709	Rockapella	Gloria Estefa	Vangelis
39012.0	235.0	user_000298	Nelly Furtado	Tl	B2K
235.0	214.0	user_000298	Tlc	B2	Ismael Serrano
391.0	427.0	user_000709	Gloria Estefan	Vangeli	Boney M.
214.0	214.0	user_000298	B2K	Ismael Serran	Inxs
214.0	254.0	user_000298	Ismael Serrano	Inx	Santana
427.0	420.0	user_000709	Vangelis	Boney M	Madonna
420.0	372.0	user_000709	Boney M.	Madonn	Rockapella
254.0	497.0	user_000298	Inxs	Santan	Natalie Imbruglia
372.0	201.0	user_000709	Madonna	Rockapell	Go-Go'S
497.0	235.0	user_000298	Santana	Natalie Imbrugli	Madonna
371.0	6732.0	user_000535	Soundtrack	Chris Isaa	Duran Duran
235.0	214.0	user_000298	Natalie Imbruglia	Madonn	Natalie Imbruglia
201.0	295.0	user_000709	Rockapella	Go-Go'	George Michael
214.0	193.0	user_000298	Madonna	Natalie Imbrugli	No Doubt
295.0	332.0	user_000709	Go-Go'S	George Michae	Bauchklang
193.0	189.0	user_000298	Natalie Imbruglia	No Doub	Juanes
332.0	224.0	user_000709	George Michael	Bauchklan	Fjedur
189.0	222.0	user_000298	No Doubt	Juane	Five
224.0	158.0	user_000709	Bauchklang	Fjedu	Rick Springfield
222.0	256.0	user_000298	Juanes	Fiv	Diego Torres
158.0	276.0	user_000709	Fjedur	Rick Springfiel	Elton John
256.0	255.0	user_000298	Five	Diego Torre	Melanie C
632.0	35477.0	user_000174	Lexicon	Break Refor	Lexicon
276.0	340.0	user_000709	Rick Springfield	Elton Joh	Take 6
255.0	475.0	user_000298	Diego Torres	Melanie 	Robbie Williams
340.0	256.0	user_000709	Elton John	Take 	Modest Mouse
475.0	182.0	user_000298	Melanie C	Robbie William	Blondie
256.0	232.0	user_000709	Take 6	Modest Mous	Gordon Lightfoot
35477.0	696.0	user_000174	Break Reform	Lexico	Sole
182.0	232.0	user_000298	Robbie Williams	Blondi	Shaznay Lewis
696.0	120.0	user_000174	Lexicon	Sol	Busdriver
232.0	241.0	user_000709	Modest Mouse	Gordon Lightfoo	The Air Command Band
17255.0	62615.0	user_000678	Franz Ferdinand	The Hive	Boy Division
232.0	182.0	user_000298	Blondie	Shaznay Lewi	Missy Elliott
241.0	238.0	user_000709	Gordon Lightfoot	The Air Command Ban	Glenn Miller
182.0	142.0	user_000298	Shaznay Lewis	Missy Elliot	Emma Bunton
120.0	311.0	user_000174	Sole	Busdrive	Del The Funky Homosapien
62615.0	341.0	user_000678	The Hives	Boy Divisio	Röyksopp
142.0	161.0	user_000298	Missy Elliott	Emma Bunto	Texas
238.0	212.0	user_000709	The Air Command Band	Glenn Mille	Olivia Newton-John
212.0	169.0	user_000709	Glenn Miller	Olivia Newton-Joh	Enya
341.0	310.0	user_000678	Boy Division	Röyksop	The Fantastic Johnny C
161.0	333.0	user_000298	Emma Bunton	Texa	Kelis
169.0	289.0	user_000709	Olivia Newton-John	Eny	The Beatles
333.0	262.0	user_000298	Texas	Keli	Ciara Feat. Missy Elliott
310.0	310.0	user_000678	Röyksopp	The Fantastic Johnny 	Dirty Vegas
5638.0	46456.0	user_000384	Goldfrapp	Dead Kennedy	The Cure
262.0	172.0	user_000298	Kelis	Ciara Feat. Missy Elliot	Savage Garden
289.0	331.0	user_000709	Enya	The Beatle	Enya
310.0	281.0	user_000678	The Fantastic Johnny C	Dirty Vega	Pulp
172.0	171.0	user_000298	Ciara Feat. Missy Elliott	Savage Garde	Melanie C
331.0	242.0	user_000709	The Beatles	Eny	Sonique
242.0	198.0	user_000709	Enya	Soniqu	Rockapella
423.0	123021.0	user_000304	The Go! Team	Yeah Yeah Yeah	Manic Street Preachers
198.0	191.0	user_000709	Sonique	Rockapell	Billy Joel
191.0	255.0	user_000709	Rockapella	Billy Joe	Van Morrison
46456.0	1073.0	user_000384	Dead Kennedys	The Cur	Dizzee Rascal
1073.0	184.0	user_000384	The Cure	Dizzee Rasca	Dj N-Wee
255.0	243.0	user_000709	Billy Joel	Van Morriso	Alice Deejay
184.0	218.0	user_000384	Dizzee Rascal	Dj N-We	Pavement
243.0	243.0	user_000709	Van Morrison	Alice Deeja	Barbra Streisand
243.0	328.0	user_000709	Alice Deejay	Barbra Streisan	The Moody Blues
354.0	49177.0	user_000425	Tefnek, Zircon	Yasunori Mitsuda, Blind Leif	Tefnek, Zircon
328.0	300.0	user_000709	Barbra Streisand	The Moody Blue	Faith Hill
300.0	203.0	user_000709	The Moody Blues	Faith Hil	Martin Stevens
203.0	251.0	user_000709	Faith Hill	Martin Steven	Kenny Loggins
73398.0	900.0	user_000820	R.E.M.	Cat Steven	R.E.M.
251.0	250.0	user_000709	Martin Stevens	Kenny Loggin	P!Nk
6732.0	6227.0	user_000535	Chris Isaak	Duran Dura	Camouflage
250.0	181.0	user_000709	Kenny Loggins	P!N	Neil Sedaka
6227.0	210.0	user_000535	Duran Duran	Camouflag	Puressence
900.0	495.0	user_000820	Cat Stevens	R.E.M	Lambchop
181.0	200.0	user_000709	P!Nk	Neil Sedak	Eurythmics
210.0	171.0	user_000535	Camouflage	Puressenc	Prince
495.0	182.0	user_000820	R.E.M.	Lambcho	R.E.M.
200.0	270.0	user_000709	Neil Sedaka	Eurythmic	Elton John
182.0	147.0	user_000820	Lambchop	R.E.M	Eels
171.0	231.0	user_000535	Puressence	Princ	Soundtrack
147.0	196.0	user_000820	R.E.M.	Eel	Kings Of Convenience
270.0	250.0	user_000709	Eurythmics	Elton Joh	Air Supply
250.0	220.0	user_000709	Elton John	Air Suppl	Tlc
231.0	389.0	user_000535	Prince	Soundtrac	Camouflage
196.0	263.0	user_000820	Eels	Kings Of Convenienc	The Killers
220.0	240.0	user_000709	Air Supply	Tl	Erasure
263.0	240.0	user_000820	Kings Of Convenience	The Killer	R.E.M.
389.0	290.0	user_000535	Soundtrack	Camouflag	Mos Def
240.0	210.0	user_000709	Tlc	Erasur	The Rainbow Harmony Project
240.0	260.0	user_000820	The Killers	R.E.M	Ani Difranco
290.0	301.0	user_000535	Camouflage	Mos De	Chris Isaak
260.0	160.0	user_000820	R.E.M.	Ani Difranc	Eels
210.0	250.0	user_000709	Erasure	The Rainbow Harmony Projec	Cheryl Lynn
301.0	301.0	user_000535	Mos Def	Chris Isaa	Puressence
250.0	260.0	user_000709	The Rainbow Harmony Project	Cheryl Lyn	The Doobie Brothers
1075.0	57868.0	user_000054	The Cult	The Knac	Band Of Susans
301.0	190.0	user_000535	Chris Isaak	Puressenc	Chris Isaak
160.0	425.0	user_000820	Ani Difranco	Eel	R.E.M.
260.0	210.0	user_000709	Cheryl Lynn	The Doobie Brother	Gordon Lightfoot
190.0	231.0	user_000535	Puressence	Chris Isaa	Camouflage
425.0	237.0	user_000820	Eels	R.E.M	Cat Stevens
210.0	290.0	user_000709	The Doobie Brothers	Gordon Lightfoo	Bobby Mcferrin
237.0	189.0	user_000820	R.E.M.	Cat Steven	Devendra Banhart
311.0	6429.0	user_000174	Busdriver	Del The Funky Homosapie	Sixto Rodriguez
231.0	341.0	user_000535	Chris Isaak	Camouflag	Soundtrack
6429.0	160.0	user_000174	Del The Funky Homosapien	Sixto Rodrigue	Joe Jackson
290.0	320.0	user_000709	Gordon Lightfoot	Bobby Mcferri	Insideout
189.0	277.0	user_000820	Cat Stevens	Devendra Banhar	Sufjan Stevens
1478.0	22033.0	user_000575	The Killers	Blessid Union Of Soul	Bedlight For Blueeyes
341.0	210.0	user_000535	Camouflage	Soundtrac	Camouflage
57868.0	958.0	user_000054	The Knack	Band Of Susan	Erasure
320.0	290.0	user_000709	Bobby Mcferrin	Insideou	R.E.M.
210.0	261.0	user_000535	Soundtrack	Camouflag	Swayzak
277.0	342.0	user_000820	Devendra Banhart	Sufjan Steven	Ani Difranco
16216.0	44541.0	user_000792	Superpitcher	Jimi Teno	Superpitcher
290.0	290.0	user_000709	Insideout	R.E.M	Phil Collins
261.0	242.0	user_000535	Camouflage	Swayza	Zoot Woman
958.0	502.0	user_000054	Band Of Susans	Erasur	Pet Shop Boys
342.0	322.0	user_000820	Sufjan Stevens	Ani Difranc	Joanna Newsom
290.0	260.0	user_000709	R.E.M.	Phil Collin	Eko
322.0	249.0	user_000820	Ani Difranco	Joanna Newso	Modest Mouse
260.0	210.0	user_000709	Phil Collins	Ek	Elvis Presley
249.0	203.0	user_000820	Joanna Newsom	Modest Mous	R.E.M.
210.0	170.0	user_000709	Eko	Elvis Presle	Kenny Loggins
203.0	148.0	user_000820	Modest Mouse	R.E.M	Grandaddy
170.0	260.0	user_000709	Elvis Presley	Kenny Loggin	Peter Gabriel
148.0	242.0	user_000820	R.E.M.	Grandadd	Of Montreal
260.0	300.0	user_000709	Kenny Loggins	Peter Gabrie	George Michael
242.0	244.0	user_000820	Grandaddy	Of Montrea	Graham Coxon
300.0	231.0	user_000709	Peter Gabriel	George Michae	Gordon Lightfoot
244.0	238.0	user_000820	Of Montreal	Graham Coxo	R.E.M.
231.0	210.0	user_000709	George Michael	Gordon Lightfoo	Enya
502.0	1648.0	user_000054	Erasure	Pet Shop Boy	Paradise Lost
210.0	280.0	user_000709	Gordon Lightfoot	Eny	Cousteau
238.0	537.0	user_000820	Graham Coxon	R.E.M	Of Montreal
242.0	1994.0	user_000535	Swayzak	Zoot Woma	Depeche Mode
280.0	250.0	user_000709	Enya	Coustea	Sash!
537.0	249.0	user_000820	R.E.M.	Of Montrea	R.E.M.
250.0	210.0	user_000709	Cousteau	Sash	Anita Best
249.0	275.0	user_000820	Of Montreal	R.E.M	The Velvet Underground
210.0	250.0	user_000709	Sash!	Anita Bes	Cher
1648.0	920.0	user_000054	Pet Shop Boys	Paradise Los	The Smiths
275.0	282.0	user_000820	R.E.M.	The Velvet Undergroun	R.E.M.
250.0	260.0	user_000709	Anita Best	Che	Ace Of Base
1994.0	984.0	user_000535	Zoot Woman	Depeche Mod	Puressence
920.0	374.0	user_000054	Paradise Lost	The Smith	The Strokes
260.0	170.0	user_000709	Cher	Ace Of Bas	Franz Ferdinand
282.0	276.0	user_000820	The Velvet Underground	R.E.M	The Shins
170.0	190.0	user_000709	Ace Of Base	Franz Ferdinan	Sylvester
374.0	223.0	user_000054	The Smiths	The Stroke	The Cult
984.0	301.0	user_000535	Depeche Mode	Puressenc	Camouflage
276.0	258.0	user_000820	R.E.M.	The Shin	Sufjan Stevens
190.0	160.0	user_000709	Franz Ferdinand	Sylveste	Enya
258.0	169.0	user_000820	The Shins	Sufjan Steven	Grandaddy
223.0	263.0	user_000054	The Strokes	The Cul	Aerosmith
160.0	160.0	user_000709	Sylvester	Eny	Insideout
301.0	291.0	user_000535	Puressence	Camouflag	Depeche Mode
263.0	222.0	user_000054	The Cult	Aerosmit	Motörhead
222.0	232.0	user_000054	Aerosmith	Motörhea	U2
160.0	630.0	user_000709	Enya	Insideou	Boney M.
291.0	642.0	user_000535	Camouflage	Depeche Mod	Soundtrack
232.0	285.0	user_000054	Motörhead	U	Faith No More
630.0	160.0	user_000709	Insideout	Boney M	Dean Martin
642.0	281.0	user_000535	Depeche Mode	Soundtrac	Depeche Mode
160.0	190.0	user_000709	Boney M.	Dean Marti	Gordon Lightfoot
281.0	321.0	user_000535	Soundtrack	Depeche Mod	Camouflage
321.0	242.0	user_000535	Depeche Mode	Camouflag	Depeche Mode
190.0	530.0	user_000709	Dean Martin	Gordon Lightfoo	Billy Joel
530.0	210.0	user_000709	Gordon Lightfoot	Billy Joe	Bananarama
210.0	520.0	user_000709	Billy Joel	Bananaram	Vanessa Williams
44541.0	6146.0	user_000792	Jimi Tenor	Superpitche	Noon
520.0	240.0	user_000709	Bananarama	Vanessa William	Rockapella
240.0	270.0	user_000709	Vanessa Williams	Rockapell	Barbra Streisand
242.0	1294.0	user_000535	Camouflage	Depeche Mod	Chris Isaak
270.0	221.0	user_000709	Rockapella	Barbra Streisan	Sister Sledge
221.0	290.0	user_000709	Barbra Streisand	Sister Sledg	Michael Mcdonald
1294.0	501.0	user_000535	Depeche Mode	Chris Isaa	Soundtrack
501.0	250.0	user_000535	Chris Isaak	Soundtrac	Mos Def
290.0	320.0	user_000709	Sister Sledge	Michael Mcdonal	Amy Grant
169.0	3684.0	user_000820	Sufjan Stevens	Grandadd	Son Ambulance
320.0	230.0	user_000709	Michael Mcdonald	Amy Gran	Bryan Adams
250.0	301.0	user_000535	Soundtrack	Mos De	Depeche Mode
230.0	190.0	user_000709	Amy Grant	Bryan Adam	Rockapella
190.0	210.0	user_000709	Bryan Adams	Rockapell	Amy Grant
210.0	215.0	user_000709	Rockapella	Amy Gran	Lighthouse Family
215.0	210.0	user_000709	Amy Grant	Lighthouse Famil	Rockapella
123021.0	14089.0	user_000304	Yeah Yeah Yeahs	Manic Street Preacher	Bloc Party
210.0	330.0	user_000709	Lighthouse Family	Rockapell	The Jam
213.0	75429.0	user_000407	Portishead	R.E.M	Lead Belly
330.0	645.0	user_000709	Rockapella	The Ja	Parliament
75429.0	716.0	user_000407	R.E.M.	Lead Bell	Pulp
3684.0	2377.0	user_000820	Grandaddy	Son Ambulanc	Sondre Lerche
645.0	582.0	user_000709	The Jam	Parliamen	Justus Köhncke
716.0	499.0	user_000407	Lead Belly	Pul	Buena Vista Social Club
582.0	266.0	user_000709	Parliament	Justus Köhnck	Enya
2377.0	1102.0	user_000820	Son Ambulance	Sondre Lerch	Pedro The Lion
1102.0	213.0	user_000820	Sondre Lerche	Pedro The Lio	Elliott Smith
14089.0	2592.0	user_000304	Manic Street Preachers	Bloc Part	Morrissey
213.0	208.0	user_000820	Pedro The Lion	Elliott Smit	Lambchop
499.0	1224.0	user_000407	Pulp	Buena Vista Social Clu	Van Halen
266.0	1256.0	user_000709	Justus Köhncke	Eny	The Rainbow Harmony Project
208.0	222.0	user_000820	Elliott Smith	Lambcho	Eels
1224.0	190.0	user_000407	Buena Vista Social Club	Van Hale	Catatonia
222.0	228.0	user_000820	Lambchop	Eel	Radiohead
190.0	308.0	user_000407	Van Halen	Catatoni	Howlin' Wolf
285.0	7388.0	user_000054	U2	Faith No Mor	Lava
256.0	63200.0	user_000753	Bob Marley & The Wailers	Deu	Santana
248.0	61366.0	user_000525	Something Corporate	Alkaline Trio/Hot Water Musi	Alkaline Trio
63200.0	251.0	user_000753	Deus	Santan	Cream
61366.0	149.0	user_000525	Alkaline Trio/Hot Water Music	Alkaline Tri	The Beatles
251.0	182.0	user_000753	Santana	Crea	Rammstein
7388.0	487.0	user_000054	Faith No More	Lav	Machine Head
149.0	154.0	user_000525	Alkaline Trio	The Beatle	Incubus
154.0	152.0	user_000525	The Beatles	Incubu	Taking Back Sunday
487.0	307.0	user_000054	Lava	Machine Hea	Sonic Youth
152.0	148.0	user_000525	Incubus	Taking Back Sunda	Matt Damon
148.0	96.0	user_000525	Taking Back Sunday	Matt Damo	The Beatles
182.0	544.0	user_000753	Cream	Rammstei	Brian Eno
96.0	274.0	user_000525	Matt Damon	The Beatle	Something Corporate
2592.0	1987.0	user_000304	Bloc Party	Morrisse	The Tears
307.0	579.0	user_000054	Machine Head	Sonic Yout	Velvet Revolver
308.0	1406.0	user_000407	Catatonia	Howlin' Wol	Cream
274.0	249.0	user_000525	The Beatles	Something Corporat	Alkaline Trio/Hot Water Music
544.0	498.0	user_000753	Rammstein	Brian En	Tosca
49177.0	17498.0	user_000425	Yasunori Mitsuda, Blind Leifo	Tefnek, Zirco	Tefnek
249.0	149.0	user_000525	Something Corporate	Alkaline Trio/Hot Water Musi	The Postal Service
17498.0	294.0	user_000425	Tefnek, Zircon	Tefne	Tefnek, Zircon
579.0	490.0	user_000054	Sonic Youth	Velvet Revolve	Daft Punk
498.0	626.0	user_000753	Brian Eno	Tosc	Ravi Shankar
626.0	123.0	user_000753	Tosca	Ravi Shanka	Amon Tobin
1256.0	2745.0	user_000709	Enya	The Rainbow Harmony Projec	Michael Mcdonald
727.0	63823.0	user_000293	Semisonic	The Futurehead	Boy Meets Girl Vs Cabin Crew (Sunset Strippers Mix)
281.0	20377.0	user_000678	Dirty Vegas	Pul	Belle And Sebastian
