935.0	292.0	283.0	1045745	関智一	Hoshi Soichirou	関智�	安良城紅
389.0	106.0	169.0	1003317	The Futureheads	The Everly Brothers	The Sleepy Jackso	The Beach Boys
292.0	283.0	262.0	1045745	Hoshi Soichirou	関智一	安良城�	関智一
334.0	502.0	2754.0	2293684	Queens of the Stone Age	My Bloody Valentine	50 Cen	My Bloody Valentine
283.0	262.0	281.0	1045745	関智一	安良城紅	関智�	Heartsdales
2511.0	43879.0	11164.0	1003077	Saint Vitus	Emperor	Anathem	Within Temptation
43879.0	11164.0	232.0	1003077	Emperor	Anathema	Within Temptatio	Nick Drake
502.0	2754.0	897.0	2293684	My Bloody Valentine	50 Cent	My Bloody Valentin	Radiohead
2754.0	897.0	399.0	2293684	50 Cent	My Bloody Valentine	Radiohea	My Bloody Valentine
11164.0	232.0	2288.0	1003077	Anathema	Within Temptation	Nick Drak	Nick Cave & The Bad Seeds
262.0	281.0	5034.0	1045745	安良城紅	関智一	Heartsdale	Sun Yan Zi & Mai Kuraki
281.0	5034.0	271.0	1045745	関智一	Heartsdales	Sun Yan Zi & Mai Kurak	BAGDAD CAFE THE trench town
5034.0	271.0	530.0	1045745	Heartsdales	Sun Yan Zi & Mai Kuraki	BAGDAD CAFE THE trench tow	雅-MIYAVI-
271.0	530.0	281.0	1045745	Sun Yan Zi & Mai Kuraki	BAGDAD CAFE THE trench town	雅-MIYAVI	Every Little Thing
530.0	281.0	300.0	1045745	BAGDAD CAFE THE trench town	雅-MIYAVI-	Every Little Thin	雅-MIYAVI-
281.0	300.0	310.0	1045745	雅-MIYAVI-	Every Little Thing	雅-MIYAVI	Every Little Thing
318.0	14645.0	8827.0	2110169	The Stooges	The Lord of The Rings Two Towers	Hot Hot Hea	Tko
14645.0	8827.0	321.0	2110169	The Lord of The Rings Two Towers	Hot Hot Heat	Tk	TKO Feat. Aina
897.0	399.0	6447.0	2293684	My Bloody Valentine	Radiohead	My Bloody Valentin	Lil' Wayne
8827.0	321.0	356.0	2110169	Hot Hot Heat	Tko	TKO Feat. Ain	DJ Spice
399.0	6447.0	650.0	2293684	Radiohead	My Bloody Valentine	Lil' Wayn	No Doubt
6447.0	650.0	244.0	2293684	My Bloody Valentine	Lil' Wayne	No Doub	Mýa
650.0	244.0	509.0	2293684	Lil' Wayne	No Doubt	Mý	Failure
321.0	356.0	1459.0	2110169	Tko	TKO Feat. Aina	DJ Spic	Dataset
244.0	509.0	283.0	2293684	No Doubt	Mýa	Failur	Pavement
509.0	283.0	273.0	2293684	Mýa	Failure	Pavemen	Black Sheep
283.0	273.0	273.0	2293684	Failure	Pavement	Black Shee	Frou Frou
356.0	1459.0	812.0	2110169	TKO Feat. Aina	DJ Spice	Datase	Kid Entropy
273.0	273.0	273.0	2293684	Pavement	Black Sheep	Frou Fro	Coldplay
1459.0	812.0	413.0	2110169	DJ Spice	Dataset	Kid Entrop	Spinor
273.0	273.0	562.0	2293684	Black Sheep	Frou Frou	Coldpla	Death Cab for Cutie
812.0	413.0	405.0	2110169	Dataset	Kid Entropy	Spino	Noisia & Mayhem
273.0	562.0	374.0	2293684	Frou Frou	Coldplay	Death Cab for Cuti	Blinker the Star
413.0	405.0	419.0	2110169	Kid Entropy	Spinor	Noisia & Mayhe	Spinor
562.0	374.0	292.0	2293684	Coldplay	Death Cab for Cutie	Blinker the Sta	My Bloody Valentine
405.0	419.0	383.0	2110169	Spinor	Noisia & Mayhem	Spino	Calibre & Klute Feat Kiyomi
374.0	292.0	260.0	2293684	Death Cab for Cutie	Blinker the Star	My Bloody Valentin	The Decemberists
419.0	383.0	368.0	2110169	Noisia & Mayhem	Spinor	Calibre & Klute Feat Kiyom	Calibre & Klute
383.0	368.0	344.0	2110169	Spinor	Calibre & Klute Feat Kiyomi	Calibre & Klut	Ed Solo vs Cut & Run Crew
368.0	344.0	641.0	2110169	Calibre & Klute Feat Kiyomi	Calibre & Klute	Ed Solo vs Cut & Run Cre	Enduser
232.0	2288.0	10412.0	1003077	Within Temptation	Nick Drake	Nick Cave & The Bad Seed	Vengaboys
2288.0	10412.0	341.0	1003077	Nick Drake	Nick Cave & The Bad Seeds	Vengaboy	Rui Da Silva
10412.0	341.0	371.0	1003077	Nick Cave & The Bad Seeds	Vengaboys	Rui Da Silv	Britney Spears
341.0	371.0	210.0	1003077	Vengaboys	Rui Da Silva	Britney Spear	MC Chris
371.0	210.0	201.0	1003077	Rui Da Silva	Britney Spears	MC Chri	Sean Paul
210.0	201.0	351.0	1003077	Britney Spears	MC Chris	Sean Pau	666
201.0	351.0	392.0	1003077	MC Chris	Sean Paul	66	Atari Teenage Riot
351.0	392.0	390.0	1003077	Sean Paul	666	Atari Teenage Rio	Ian Van Dahl
392.0	390.0	251.0	1003077	666	Atari Teenage Riot	Ian Van Dah	Covenant
390.0	251.0	331.0	1003077	Atari Teenage Riot	Ian Van Dahl	Covenan	Machines of Loving Grace
251.0	331.0	362.0	1003077	Ian Van Dahl	Covenant	Machines of Loving Grac	New Order
331.0	362.0	431.0	1003077	Covenant	Machines of Loving Grace	New Orde	The Prodigy
344.0	641.0	3998.0	2110169	Calibre & Klute	Ed Solo vs Cut & Run Crew	Enduse	Splittin Atoms
183.0	163.0	96432.0	2145441	Modjo	Poe	No Doub	Pinback
362.0	431.0	562.0	1003077	Machines of Loving Grace	New Order	The Prodig	The White Stripes
163.0	96432.0	216.0	2145441	Poe	No Doubt	Pinbac	The Notwist
641.0	3998.0	702.0	2110169	Ed Solo vs Cut & Run Crew	Enduser	Splittin Atom	Vortex Involute
96432.0	216.0	340.0	2145441	No Doubt	Pinback	The Notwis	Tarentel
431.0	562.0	912.0	1003077	New Order	The Prodigy	The White Stripe	Birdflesh
3998.0	702.0	843.0	2110169	Enduser	Splittin Atoms	Vortex Involut	Panacea
216.0	340.0	736.0	2145441	Pinback	The Notwist	Tarente	The Velvet Underground
702.0	843.0	342.0	2110169	Splittin Atoms	Vortex Involute	Panace	DJ Scud
843.0	342.0	353.0	2110169	Vortex Involute	Panacea	DJ Scu	Craggz & Parallel Forces
340.0	736.0	1852.0	2145441	The Notwist	Tarentel	The Velvet Undergroun	The Shield
106.0	169.0	43336.0	1003317	The Everly Brothers	The Sleepy Jackson	The Beach Boy	Keith Shields
169.0	43336.0	546.0	1003317	The Sleepy Jackson	The Beach Boys	Keith Shield	Marmalade
43336.0	546.0	144.0	1003317	The Beach Boys	Keith Shields	Marmalad	I Am Kloot
546.0	144.0	191.0	1003317	Keith Shields	Marmalade	I Am Kloo	Status Quo
144.0	191.0	182.0	1003317	Marmalade	I Am Kloot	Status Qu	KT Tunstall
191.0	182.0	141.0	1003317	I Am Kloot	Status Quo	KT Tunstal	X-Ray Spex
182.0	141.0	398.0	1003317	Status Quo	KT Tunstall	X-Ray Spe	The Raveonettes
141.0	398.0	181.0	1003317	KT Tunstall	X-Ray Spex	The Raveonette	Future Kings Of Spain
342.0	353.0	25491.0	2110169	Panacea	DJ Scud	Craggz & Parallel Force	Zen
398.0	181.0	136.0	1003317	X-Ray Spex	The Raveonettes	Future Kings Of Spai	The Donnas
181.0	136.0	227.0	1003317	The Raveonettes	Future Kings Of Spain	The Donna	Oasis
353.0	25491.0	348.0	2110169	DJ Scud	Craggz & Parallel Forces	Ze	Vital Elements
136.0	227.0	218.0	1003317	Future Kings Of Spain	The Donnas	Oasi	The Stands
227.0	218.0	146.0	1003317	The Donnas	Oasis	The Stand	Nirvana
25491.0	348.0	398.0	2110169	Craggz & Parallel Forces	Zen	Vital Element	Nero
218.0	146.0	160.0	1003317	Oasis	The Stands	Nirvan	Ladytron
146.0	160.0	131.0	1003317	The Stands	Nirvana	Ladytro	Beastie Boys
160.0	131.0	196.0	1003317	Nirvana	Ladytron	Beastie Boy	Nirvana
348.0	398.0	409.0	2110169	Zen	Vital Elements	Ner	Generation Dub
131.0	196.0	198.0	1003317	Ladytron	Beastie Boys	Nirvan	The Beatles
196.0	198.0	77.0	1003317	Beastie Boys	Nirvana	The Beatle	The Mooney Suzuki
198.0	77.0	122.0	1003317	Nirvana	The Beatles	The Mooney Suzuk	Lynyrd Skynyrd
77.0	122.0	176.0	1003317	The Beatles	The Mooney Suzuki	Lynyrd Skynyr	Elvis Presley
122.0	176.0	425.0	1003317	The Mooney Suzuki	Lynyrd Skynyrd	Elvis Presle	Kenickie
398.0	409.0	1165.0	2110169	Vital Elements	Nero	Generation Du	Konflict
176.0	425.0	342.0	1003317	Lynyrd Skynyrd	Elvis Presley	Kenicki	Basement Jaxx
425.0	342.0	223.0	1003317	Elvis Presley	Kenickie	Basement Jax	Bowling for Soup
342.0	223.0	190.0	1003317	Kenickie	Basement Jaxx	Bowling for Sou	No Doubt
409.0	1165.0	543.0	2110169	Nero	Generation Dub	Konflic	Enduser
223.0	190.0	236.0	1003317	Basement Jaxx	Bowling for Soup	No Doub	The Music
190.0	236.0	251.0	1003317	Bowling for Soup	No Doubt	The Musi	blink-182
1165.0	543.0	537.0	2110169	Generation Dub	Konflict	Enduse	2dB
236.0	251.0	141.0	1003317	No Doubt	The Music	blink-18	Chuck Berry
251.0	141.0	239.0	1003317	The Music	blink-182	Chuck Berr	Seymour Glass
141.0	239.0	247.0	1003317	blink-182	Chuck Berry	Seymour Glas	Yeah Yeah Yeahs
543.0	537.0	614.0	2110169	Konflict	Enduser	2d	Elvis Costello & The Attractions
239.0	247.0	296.0	1003317	Chuck Berry	Seymour Glass	Yeah Yeah Yeah	Goldie Lookin' Chain
537.0	614.0	253.0	2110169	Enduser	2dB	Elvis Costello & The Attraction	Travis
614.0	253.0	262.0	2110169	2dB	Elvis Costello & The Attractions	Travi	Bush
253.0	262.0	192.0	2110169	Elvis Costello & The Attractions	Travis	Bus	Liaisons Dangereuses
4304.0	1425.0	80178.0	1037434	Underworld	Wilco	Kyus	The Dears
262.0	192.0	72.0	2110169	Travis	Bush	Liaisons Dangereuse	Antipop Consortium
247.0	296.0	579.0	1003317	Seymour Glass	Yeah Yeah Yeahs	Goldie Lookin' Chai	Jet
296.0	579.0	178.0	1003317	Yeah Yeah Yeahs	Goldie Lookin' Chain	Je	Busted
192.0	72.0	335.0	2110169	Bush	Liaisons Dangereuses	Antipop Consortiu	Einstürzende Neubauten
579.0	178.0	231.0	1003317	Goldie Lookin' Chain	Jet	Buste	Status Quo
178.0	231.0	223.0	1003317	Jet	Busted	Status Qu	Brendan Benson
231.0	223.0	176.0	1003317	Busted	Status Quo	Brendan Benso	Petula Clark
223.0	176.0	186.0	1003317	Status Quo	Brendan Benson	Petula Clar	Hundred Reasons
72.0	335.0	803.0	2110169	Liaisons Dangereuses	Antipop Consortium	Einstürzende Neubaute	Unsane
176.0	186.0	232.0	1003317	Brendan Benson	Petula Clark	Hundred Reason	No Doubt
335.0	803.0	357.0	2110169	Antipop Consortium	Einstürzende Neubauten	Unsan	Vandal X
186.0	232.0	241.0	1003317	Petula Clark	Hundred Reasons	No Doub	Kenickie
232.0	241.0	213.0	1003317	Hundred Reasons	No Doubt	Kenicki	Idlewild
241.0	213.0	123.0	1003317	No Doubt	Kenickie	Idlewil	Green Day
213.0	123.0	154.0	1003317	Kenickie	Idlewild	Green Da	The Futureheads
803.0	357.0	657.0	2110169	Einstürzende Neubauten	Unsane	Vandal 	Mogwai
123.0	154.0	178.0	1003317	Idlewild	Green Day	The Futurehead	J.J. Cale
154.0	178.0	178.0	1003317	Green Day	The Futureheads	J.J. Cal	22-20s
178.0	178.0	578.0	1003317	The Futureheads	J.J. Cale	22-20	The Nitty Gritty Dirt Band
178.0	578.0	123.0	1003317	J.J. Cale	22-20s	The Nitty Gritty Dirt Ban	Cat Stevens
578.0	123.0	236.0	1003317	22-20s	The Nitty Gritty Dirt Band	Cat Steven	The Futureheads
123.0	236.0	110.0	1003317	The Nitty Gritty Dirt Band	Cat Stevens	The Futurehead	Little Richard
236.0	110.0	156.0	1003317	Cat Stevens	The Futureheads	Little Richar	The Bees
110.0	156.0	139.0	1003317	The Futureheads	Little Richard	The Bee	John Mayall & The Bluesbreakers
156.0	139.0	61.0	1003317	Little Richard	The Bees	John Mayall & The Bluesbreaker	Buddy Holly
173346.0	524.0	78270.0	2211279	Jay-Z and Linkin Park	Linkin Park	The Chemical Brother	Jay-Z and Linkin Park
139.0	61.0	178.0	1003317	The Bees	John Mayall & The Bluesbreakers	Buddy Holl	Red Hot Chili Peppers
61.0	178.0	138.0	1003317	John Mayall & The Bluesbreakers	Buddy Holly	Red Hot Chili Pepper	3 Doors Down
178.0	138.0	148.0	1003317	Buddy Holly	Red Hot Chili Peppers	3 Doors Dow	Favez
138.0	148.0	104.0	1003317	Red Hot Chili Peppers	3 Doors Down	Fave	Buddy Holly
148.0	104.0	88.0	1003317	3 Doors Down	Favez	Buddy Holl	The Coral
104.0	88.0	135.0	1003317	Favez	Buddy Holly	The Cora	Pretty Girls Make Graves
88.0	135.0	170.0	1003317	Buddy Holly	The Coral	Pretty Girls Make Grave	No Doubt
135.0	170.0	196.0	1003317	The Coral	Pretty Girls Make Graves	No Doub	Marilyn Manson
170.0	196.0	230.0	1003317	Pretty Girls Make Graves	No Doubt	Marilyn Manso	Longview
196.0	230.0	74.0	1003317	No Doubt	Marilyn Manson	Longvie	Moby
230.0	74.0	358.0	1003317	Marilyn Manson	Longview	Mob	The Futureheads
74.0	358.0	157.0	1003317	Longview	Moby	The Futurehead	The Killers
190.0	760.0	99314.0	2146750	Blur	Skinny Puppy	My Chemical Romanc	Placebo
760.0	99314.0	180.0	2146750	Skinny Puppy	My Chemical Romance	Placeb	Nine Inch Nails
99314.0	180.0	200.0	2146750	My Chemical Romance	Placebo	Nine Inch Nail	The Prodigy
180.0	200.0	341.0	2146750	Placebo	Nine Inch Nails	The Prodig	A Perfect Circle
200.0	341.0	700.0	2146750	Nine Inch Nails	The Prodigy	A Perfect Circl	Covenant
341.0	700.0	260.0	2146750	The Prodigy	A Perfect Circle	Covenan	Pitchshifter
700.0	260.0	150.0	2146750	A Perfect Circle	Covenant	Pitchshifte	Static-X
260.0	150.0	200.0	2146750	Covenant	Pitchshifter	Static-	Deftones
150.0	200.0	520.0	2146750	Pitchshifter	Static-X	Deftone	Celldweller
200.0	520.0	280.0	2146750	Static-X	Deftones	Celldwelle	The Chemical Brothers
520.0	280.0	240.0	2146750	Deftones	Celldweller	The Chemical Brother	The End
280.0	240.0	160.0	2146750	Celldweller	The Chemical Brothers	The En	Kirsten Vigard
240.0	160.0	390.0	2146750	The Chemical Brothers	The End	Kirsten Vigar	Kuroshio Current
160.0	390.0	200.0	2146750	The End	Kirsten Vigard	Kuroshio Curren	Blindside
390.0	200.0	760.0	2146750	Kirsten Vigard	Kuroshio Current	Blindsid	Porcupine Tree
200.0	760.0	2161.0	2146750	Kuroshio Current	Blindside	Porcupine Tre	My Chemical Romance
358.0	157.0	7968.0	1003317	Moby	The Futureheads	The Killer	Smash Mouth
157.0	7968.0	170.0	1003317	The Futureheads	The Killers	Smash Mout	Pixies
32993.0	281.0	140103.0	2109883	Juliet	A Guy Called Gerald	J-Kwo	el mannion
7968.0	170.0	83.0	1003317	The Killers	Smash Mouth	Pixie	Buddy Holly
170.0	83.0	137.0	1003317	Smash Mouth	Pixies	Buddy Holl	Gram Parsons
83.0	137.0	178.0	1003317	Pixies	Buddy Holly	Gram Parson	Jet
137.0	178.0	177.0	1003317	Buddy Holly	Gram Parsons	Je	...And You Will Know Us by the Trail of Dead
178.0	177.0	118.0	1003317	Gram Parsons	Jet	...And You Will Know Us by the Trail of Dea	Luscious Jackson
177.0	118.0	111.0	1003317	Jet	...And You Will Know Us by the Trail of Dead	Luscious Jackso	Nu
118.0	111.0	104.0	1003317	...And You Will Know Us by the Trail of Dead	Luscious Jackson	N	Supergrass
111.0	104.0	101.0	1003317	Luscious Jackson	Nu	Supergras	The Damned
104.0	101.0	95.0	1003317	Nu	Supergrass	The Damne	Cat Stevens
101.0	95.0	118.0	1003317	Supergrass	The Damned	Cat Steven	Bowling for Soup
95.0	118.0	214.0	1003317	The Damned	Cat Stevens	Bowling for Sou	The Von Bondies
118.0	214.0	265.0	1003317	Cat Stevens	Bowling for Soup	The Von Bondie	Her Space Holiday
214.0	265.0	77.0	1003317	Bowling for Soup	The Von Bondies	Her Space Holida	Status Quo
265.0	77.0	114.0	1003317	The Von Bondies	Her Space Holiday	Status Qu	Bowling for Soup
281.0	140103.0	1881.0	2109883	A Guy Called Gerald	J-Kwon	el mannio	el mannion (base58.com)
77.0	114.0	152.0	1003317	Her Space Holiday	Status Quo	Bowling for Sou	The Darkness
114.0	152.0	156.0	1003317	Status Quo	Bowling for Soup	The Darknes	The Strokes
152.0	156.0	71.0	1003317	Bowling for Soup	The Darkness	The Stroke	Johnny Cash
156.0	71.0	105.0	1003317	The Darkness	The Strokes	Johnny Cas	I Am Kloot
71.0	105.0	126.0	1003317	The Strokes	Johnny Cash	I Am Kloo	The White Stripes
105.0	126.0	148.0	1003317	Johnny Cash	I Am Kloot	The White Stripe	Elvis Presley
126.0	148.0	119.0	1003317	I Am Kloot	The White Stripes	Elvis Presle	Dangerous Rob
148.0	119.0	203.0	1003317	The White Stripes	Elvis Presley	Dangerous Ro	Muse
119.0	203.0	115.0	1003317	Elvis Presley	Dangerous Rob	Mus	Norah Jones
203.0	115.0	87.0	1003317	Dangerous Rob	Muse	Norah Jone	Pixies
140103.0	1881.0	1287.0	2109883	J-Kwon	el mannion	el mannion (base58.com	DJ Spec
115.0	87.0	131.0	1003317	Muse	Norah Jones	Pixie	Limp Bizkit
760.0	2161.0	3723.0	2146750	Blindside	Porcupine Tree	My Chemical Romanc	Tool
87.0	131.0	133.0	1003317	Norah Jones	Pixies	Limp Bizki	Lars Frederiksen and the Bastards
131.0	133.0	99.0	1003317	Pixies	Limp Bizkit	Lars Frederiksen and the Bastard	Hot Rod Circuit
2161.0	3723.0	220.0	2146750	Porcupine Tree	My Chemical Romance	Too	Nine Inch Nails
133.0	99.0	96.0	1003317	Limp Bizkit	Lars Frederiksen and the Bastards	Hot Rod Circui	Ramones
99.0	96.0	202.0	1003317	Lars Frederiksen and the Bastards	Hot Rod Circuit	Ramone	Hope of the States
3723.0	220.0	340.0	2146750	My Chemical Romance	Tool	Nine Inch Nail	Heresia
96.0	202.0	153.0	1003317	Hot Rod Circuit	Ramones	Hope of the State	The Ordinary Boys
202.0	153.0	97.0	1003317	Ramones	Hope of the States	The Ordinary Boy	The D4
153.0	97.0	94.0	1003317	Hope of the States	The Ordinary Boys	The D	Paul Ritchie
97.0	94.0	133.0	1003317	The Ordinary Boys	The D4	Paul Ritchi	Aimee Mann
220.0	340.0	380.0	2146750	Tool	Nine Inch Nails	Heresi	Don Huonot
94.0	133.0	141.0	1003317	The D4	Paul Ritchie	Aimee Man	Seymour Glass
340.0	380.0	270.0	2146750	Nine Inch Nails	Heresia	Don Huono	Tool
133.0	141.0	270.0	1003317	Paul Ritchie	Aimee Mann	Seymour Glas	Black Rebel Motorcycle Club
380.0	270.0	530.0	2146750	Heresia	Don Huonot	Too	Linkin Park
141.0	270.0	449.0	1003317	Aimee Mann	Seymour Glass	Black Rebel Motorcycle Clu	Klondike Kat
270.0	449.0	118.0	1003317	Seymour Glass	Black Rebel Motorcycle Club	Klondike Ka	Michael Jackson
270.0	530.0	321.0	2146750	Don Huonot	Tool	Linkin Par	Skinny Puppy
449.0	118.0	182.0	1003317	Black Rebel Motorcycle Club	Klondike Kat	Michael Jackso	Yellowcard
118.0	182.0	138.0	1003317	Klondike Kat	Michael Jackson	Yellowcar	Ciara
182.0	138.0	132.0	1003317	Michael Jackson	Yellowcard	Ciar	The Datsuns
530.0	321.0	320.0	2146750	Tool	Linkin Park	Skinny Pupp	Disturbed
138.0	132.0	130.0	1003317	Yellowcard	Ciara	The Datsun	The Walker Brothers
321.0	320.0	300.0	2146750	Linkin Park	Skinny Puppy	Disturbe	Nine Inch Nails
132.0	130.0	198.0	1003317	Ciara	The Datsuns	The Walker Brother	Ash
130.0	198.0	161.0	1003317	The Datsuns	The Walker Brothers	As	Veruca Salt
198.0	161.0	111.0	1003317	The Walker Brothers	Ash	Veruca Sal	Pixies
161.0	111.0	175.0	1003317	Ash	Veruca Salt	Pixie	The Hives
320.0	300.0	540.0	2146750	Skinny Puppy	Disturbed	Nine Inch Nail	Maj Karma
111.0	175.0	145.0	1003317	Veruca Salt	Pixies	The Hive	Gram Parsons
175.0	145.0	141.0	1003317	Pixies	The Hives	Gram Parson	The Hunches
145.0	141.0	156.0	1003317	The Hives	Gram Parsons	The Hunche	Supergrass
141.0	156.0	181.0	1003317	Gram Parsons	The Hunches	Supergras	The Walker Brothers
300.0	540.0	540.0	2146750	Disturbed	Nine Inch Nails	Maj Karm	Kill II This
156.0	181.0	203.0	1003317	The Hunches	Supergrass	The Walker Brother	Alkaline Trio
181.0	203.0	149.0	1003317	Supergrass	The Walker Brothers	Alkaline Tri	Elvis Costello
203.0	149.0	96.0	1003317	The Walker Brothers	Alkaline Trio	Elvis Costell	Hundred Reasons
149.0	96.0	154.0	1003317	Alkaline Trio	Elvis Costello	Hundred Reason	Naughty By Nature
96.0	154.0	125.0	1003317	Elvis Costello	Hundred Reasons	Naughty By Natur	Papa Roach
154.0	125.0	78.0	1003317	Hundred Reasons	Naughty By Nature	Papa Roac	Ramones
125.0	78.0	146.0	1003317	Naughty By Nature	Papa Roach	Ramone	The Wonder Stuff
78.0	146.0	129.0	1003317	Papa Roach	Ramones	The Wonder Stuf	Kasabian
146.0	129.0	285.0	1003317	Ramones	The Wonder Stuff	Kasabia	Saybia
129.0	285.0	133.0	1003317	The Wonder Stuff	Kasabian	Saybi	The Coral
300.0	310.0	65325.0	1045745	Every Little Thing	雅-MIYAVI-	Every Little Thin	MISIA
285.0	133.0	119.0	1003317	Kasabian	Saybia	The Cora	Matthew Jay
310.0	65325.0	183.0	1045745	雅-MIYAVI-	Every Little Thing	MISI	SOUL'd OUT
133.0	119.0	90.0	1003317	Saybia	The Coral	Matthew Ja	The Beatles
65325.0	183.0	170.0	1045745	Every Little Thing	MISIA	SOUL'd OU	m-flo
119.0	90.0	189.0	1003317	The Coral	Matthew Jay	The Beatle	Muse
90.0	189.0	239.0	1003317	Matthew Jay	The Beatles	Mus	Soulwax
183.0	170.0	301.0	1045745	MISIA	SOUL'd OUT	m-fl	MISIA
540.0	540.0	2223.0	2146750	Nine Inch Nails	Maj Karma	Kill II Thi	Suruaika
189.0	239.0	124.0	1003317	The Beatles	Muse	Soulwa	The International Submarine Band
239.0	124.0	160.0	1003317	Muse	Soulwax	The International Submarine Ban	The Paybacks
170.0	301.0	290.0	1045745	SOUL'd OUT	m-flo	MISI	SOUL'd OUT
540.0	2223.0	273.0	2146750	Maj Karma	Kill II This	Suruaik	Maj Karma
124.0	160.0	148.0	1003317	Soulwax	The International Submarine Band	The Payback	Deacon Blue
2223.0	273.0	191.0	2146750	Kill II This	Suruaika	Maj Karm	Suruaika
301.0	290.0	281.0	1045745	m-flo	MISIA	SOUL'd OU	安良城紅
160.0	148.0	207.0	1003317	The International Submarine Band	The Paybacks	Deacon Blu	The Distillers
148.0	207.0	161.0	1003317	The Paybacks	Deacon Blue	The Distiller	DJ Jazzy Jeff & The Fresh Prince
207.0	161.0	86.0	1003317	Deacon Blue	The Distillers	DJ Jazzy Jeff & The Fresh Princ	Green Day
161.0	86.0	110.0	1003317	The Distillers	DJ Jazzy Jeff & The Fresh Prince	Green Da	Madness
86.0	110.0	180.0	1003317	DJ Jazzy Jeff & The Fresh Prince	Green Day	Madnes	The Donnas
110.0	180.0	102.0	1003317	Green Day	Madness	The Donna	The Fiery Furnaces
180.0	102.0	117.0	1003317	Madness	The Donnas	The Fiery Furnace	Hot Rod Circuit
102.0	117.0	140.0	1003317	The Donnas	The Fiery Furnaces	Hot Rod Circui	Evanescence
117.0	140.0	135.0	1003317	The Fiery Furnaces	Hot Rod Circuit	Evanescenc	The Distillers
290.0	281.0	1154.0	1045745	MISIA	SOUL'd OUT	安良城�	Nujabes & Substantia
140.0	135.0	171.0	1003317	Hot Rod Circuit	Evanescence	The Distiller	Nirvana
135.0	171.0	95.0	1003317	Evanescence	The Distillers	Nirvan	The Offspring
281.0	1154.0	261.0	1045745	SOUL'd OUT	安良城紅	Nujabes & Substanti	Vanilla Ninja
171.0	95.0	305.0	1003317	The Distillers	Nirvana	The Offsprin	Audio Bullys
1154.0	261.0	271.0	1045745	安良城紅	Nujabes & Substantia	Vanilla Ninj	RIP SLYME
273.0	191.0	1763.0	2146750	Suruaika	Maj Karma	Suruaik	My Chemical Romance
95.0	305.0	108.0	1003317	Nirvana	The Offspring	Audio Bully	Veruca Salt
305.0	108.0	252.0	1003317	The Offspring	Audio Bullys	Veruca Sal	The Fiery Furnaces
108.0	252.0	143.0	1003317	Audio Bullys	Veruca Salt	The Fiery Furnace	Straylight Run
252.0	143.0	65.0	1003317	Veruca Salt	The Fiery Furnaces	Straylight Ru	Johnny Cash
143.0	65.0	125.0	1003317	The Fiery Furnaces	Straylight Run	Johnny Cas	Little Richard
65.0	125.0	211.0	1003317	Straylight Run	Johnny Cash	Little Richar	Her Space Holiday
125.0	211.0	245.0	1003317	Johnny Cash	Little Richard	Her Space Holida	Basement Jaxx
211.0	245.0	139.0	1003317	Little Richard	Her Space Holiday	Basement Jax	Blur
292.0	260.0	65639.0	2293684	Blinker the Star	My Bloody Valentine	The Decemberist	Queens of the Stone Age
260.0	65639.0	254.0	2293684	My Bloody Valentine	The Decemberists	Queens of the Stone Ag	Blinker the Star
65639.0	254.0	286.0	2293684	The Decemberists	Queens of the Stone Age	Blinker the Sta	The Cars
254.0	286.0	211.0	2293684	Queens of the Stone Age	Blinker the Star	The Car	The Strokes
1881.0	1287.0	12413.0	2109883	el mannion	el mannion (base58.com)	DJ Spe	Bobby O
1287.0	12413.0	251.0	2109883	el mannion (base58.com)	DJ Spec	Bobby 	Breakwater
562.0	912.0	62178.0	1003077	The Prodigy	The White Stripes	Birdfles	Asunder
245.0	139.0	5496.0	1003317	Her Space Holiday	Basement Jaxx	Blu	Pixies
139.0	5496.0	147.0	1003317	Basement Jaxx	Blur	Pixie	The New Pornographers
5496.0	147.0	76.0	1003317	Blur	Pixies	The New Pornographer	Nirvana
147.0	76.0	103.0	1003317	Pixies	The New Pornographers	Nirvan	The Apples In Stereo
76.0	103.0	236.0	1003317	The New Pornographers	Nirvana	The Apples In Stere	Madness
103.0	236.0	119.0	1003317	Nirvana	The Apples In Stereo	Madnes	The Von Bondies
286.0	211.0	4447.0	2293684	Blinker the Star	The Cars	The Stroke	Snow Patrol
236.0	119.0	196.0	1003317	The Apples In Stereo	Madness	The Von Bondie	Doves
119.0	196.0	164.0	1003317	Madness	The Von Bondies	Dove	The Psychedelic Furs
211.0	4447.0	362.0	2293684	The Cars	The Strokes	Snow Patro	Radiohead
196.0	164.0	190.0	1003317	The Von Bondies	Doves	The Psychedelic Fur	Carly Simon
164.0	190.0	377.0	1003317	Doves	The Psychedelic Furs	Carly Simo	Marilyn Manson
190.0	377.0	239.0	1003317	The Psychedelic Furs	Carly Simon	Marilyn Manso	Idlewild
377.0	239.0	181.0	1003317	Carly Simon	Marilyn Manson	Idlewil	The Mighty Mighty Bosstones
239.0	181.0	209.0	1003317	Marilyn Manson	Idlewild	The Mighty Mighty Bosstone	Stillwater
181.0	209.0	170.0	1003317	Idlewild	The Mighty Mighty Bosstones	Stillwate	The Kinks
209.0	170.0	120.0	1003317	The Mighty Mighty Bosstones	Stillwater	The Kink	The Jam
170.0	120.0	133.0	1003317	Stillwater	The Kinks	The Ja	Le Tigre
120.0	133.0	113.0	1003317	The Kinks	The Jam	Le Tigr	Chuck Berry
912.0	62178.0	3861.0	1003077	The White Stripes	Birdflesh	Asunde	Judas Iscariot
