251.0	182.0	544.0	498.0	626.0	user_000753	Santana	Cream	Rammstein	Brian Eno	Tosc	Ravi Shankar
182.0	544.0	498.0	626.0	123.0	user_000753	Cream	Rammstein	Brian Eno	Tosca	Ravi Shanka	Amon Tobin
645.0	582.0	266.0	1256.0	2745.0	user_000709	The Jam	Parliament	Justus Köhncke	Enya	The Rainbow Harmony Projec	Michael Mcdonald
927.0	4384.0	1722.0	727.0	63823.0	user_000293	Cabin Crew (Dj Steve E Mix)	Doves	My Vitriol	Semisonic	The Futurehead	Boy Meets Girl Vs Cabin Crew (Sunset Strippers Mix)
341.0	310.0	310.0	281.0	20377.0	user_000678	Boy Division	Röyksopp	The Fantastic Johnny C	Dirty Vegas	Pul	Belle And Sebastian
96.0	274.0	249.0	149.0	983.0	user_000525	Matt Damon	The Beatles	Something Corporate	Alkaline Trio/Hot Water Music	The Postal Servic	Death Cab For Cutie
1294.0	501.0	250.0	301.0	6917.0	user_000535	Depeche Mode	Chris Isaak	Soundtrack	Mos Def	Depeche Mod	Dannii Minogue
582.0	266.0	1256.0	2745.0	376.0	user_000709	Parliament	Justus Köhncke	Enya	The Rainbow Harmony Project	Michael Mcdonal	Pet Shop Boys
544.0	498.0	626.0	123.0	519.0	user_000753	Rammstein	Brian Eno	Tosca	Ravi Shankar	Amon Tobi	Dj Vadim
266.0	1256.0	2745.0	376.0	150.0	user_000709	Justus Köhncke	Enya	The Rainbow Harmony Project	Michael Mcdonald	Pet Shop Boy	The Hollies
310.0	310.0	281.0	20377.0	380.0	user_000678	Röyksopp	The Fantastic Johnny C	Dirty Vegas	Pulp	Belle And Sebastia	The White Stripes
501.0	250.0	301.0	6917.0	291.0	user_000535	Chris Isaak	Soundtrack	Mos Def	Depeche Mode	Dannii Minogu	Depeche Mode
498.0	626.0	123.0	519.0	471.0	user_000753	Brian Eno	Tosca	Ravi Shankar	Amon Tobin	Dj Vadi	B12
354.0	49177.0	17498.0	294.0	1394.0	user_000425	Tefnek, Zircon	Yasunori Mitsuda, Blind Leifo	Tefnek, Zircon	Tefnek	Tefnek, Zirco	Jope Ruonansuu
1256.0	2745.0	376.0	150.0	345.0	user_000709	Enya	The Rainbow Harmony Project	Michael Mcdonald	Pet Shop Boys	The Hollie	The Temptations
626.0	123.0	519.0	471.0	144.0	user_000753	Tosca	Ravi Shankar	Amon Tobin	Dj Vadim	B1	Thelonious Monk
1224.0	190.0	308.0	1406.0	2034.0	user_000407	Buena Vista Social Club	Van Halen	Catatonia	Howlin' Wolf	Crea	Fleetwood Mac
2745.0	376.0	150.0	345.0	393.0	user_000709	The Rainbow Harmony Project	Michael Mcdonald	Pet Shop Boys	The Hollies	The Temptation	Inxs
190.0	308.0	1406.0	2034.0	254.0	user_000407	Van Halen	Catatonia	Howlin' Wolf	Cream	Fleetwood Ma	Whitesnake
376.0	150.0	345.0	393.0	211.0	user_000709	Michael Mcdonald	Pet Shop Boys	The Hollies	The Temptations	Inx	Electric Light Orchestra Part Ii
123.0	519.0	471.0	144.0	574.0	user_000753	Ravi Shankar	Amon Tobin	Dj Vadim	B12	Thelonious Mon	Portishead
308.0	1406.0	2034.0	254.0	284.0	user_000407	Catatonia	Howlin' Wolf	Cream	Fleetwood Mac	Whitesnak	Jimi Hendrix
150.0	345.0	393.0	211.0	250.0	user_000709	Pet Shop Boys	The Hollies	The Temptations	Inxs	Electric Light Orchestra Part I	Madonna
519.0	471.0	144.0	574.0	210.0	user_000753	Amon Tobin	Dj Vadim	B12	Thelonious Monk	Portishea	Stereolab
1983.0	16216.0	44541.0	6146.0	9850.0	user_000792	To Rococo Rot	Superpitcher	Jimi Tenor	Superpitcher	Noo	The Ex
1406.0	2034.0	254.0	284.0	399.0	user_000407	Howlin' Wolf	Cream	Fleetwood Mac	Whitesnake	Jimi Hendri	Linkin Park
2034.0	254.0	284.0	399.0	118.0	user_000407	Cream	Fleetwood Mac	Whitesnake	Jimi Hendrix	Linkin Par	Blur
471.0	144.0	574.0	210.0	334.0	user_000753	Dj Vadim	B12	Thelonious Monk	Portishead	Stereola	Blur
228.0	911.0	226.0	309.0	87589.0	user_000543	Faith Hill	Placebo	Cypress Hill	Marilyn Manson	Andrew Lloyd Webbe	Placebo
345.0	393.0	211.0	250.0	398.0	user_000709	The Hollies	The Temptations	Inxs	Electric Light Orchestra Part Ii	Madonn	Vangelis
144.0	574.0	210.0	334.0	64.0	user_000753	B12	Thelonious Monk	Portishead	Stereolab	Blu	Hrvatski
225.0	184.0	198.0	37083.0	79145.0	user_000391	The Righteous Brothers	The Delfonics	The Shirellis	Kim Carnes	Counting Crow	Cat Power
310.0	281.0	20377.0	380.0	1631.0	user_000678	The Fantastic Johnny C	Dirty Vegas	Pulp	Belle And Sebastian	The White Stripe	Dj Yoda
911.0	226.0	309.0	87589.0	255.0	user_000543	Placebo	Cypress Hill	Marilyn Manson	Andrew Lloyd Webber	Placeb	Evanescence
393.0	211.0	250.0	398.0	266.0	user_000709	The Temptations	Inxs	Electric Light Orchestra Part Ii	Madonna	Vangeli	Jim Reeves
281.0	20377.0	380.0	1631.0	170.0	user_000678	Dirty Vegas	Pulp	Belle And Sebastian	The White Stripes	Dj Yod	The Who
123021.0	14089.0	2592.0	1987.0	3553.0	user_000304	Yeah Yeah Yeahs	Manic Street Preachers	Bloc Party	Morrissey	The Tear	Jeff Buckley
226.0	309.0	87589.0	255.0	225.0	user_000543	Cypress Hill	Marilyn Manson	Andrew Lloyd Webber	Placebo	Evanescenc	Faith Hill
574.0	210.0	334.0	64.0	428.0	user_000753	Thelonious Monk	Portishead	Stereolab	Blur	Hrvatsk	Pub
20377.0	380.0	1631.0	170.0	210.0	user_000678	Pulp	Belle And Sebastian	The White Stripes	Dj Yoda	The Wh	Keane
254.0	284.0	399.0	118.0	520.0	user_000407	Fleetwood Mac	Whitesnake	Jimi Hendrix	Linkin Park	Blu	Stone Temple Pilots
211.0	250.0	398.0	266.0	263.0	user_000709	Inxs	Electric Light Orchestra Part Ii	Madonna	Vangelis	Jim Reeve	Ray Charles
184.0	198.0	37083.0	79145.0	499.0	user_000391	The Delfonics	The Shirellis	Kim Carnes	Counting Crows	Cat Powe	Joy Division
210.0	334.0	64.0	428.0	222.0	user_000753	Portishead	Stereolab	Blur	Hrvatski	Pu	Barrington Levy
250.0	398.0	266.0	263.0	182.0	user_000709	Electric Light Orchestra Part Ii	Madonna	Vangelis	Jim Reeves	Ray Charle	Chuck Berry
380.0	1631.0	170.0	210.0	241.0	user_000678	Belle And Sebastian	The White Stripes	Dj Yoda	The Who	Kean	Röyksopp
284.0	399.0	118.0	520.0	291.0	user_000407	Whitesnake	Jimi Hendrix	Linkin Park	Blur	Stone Temple Pilot	Neneh Cherry
398.0	266.0	263.0	182.0	141.0	user_000709	Madonna	Vangelis	Jim Reeves	Ray Charles	Chuck Berr	Elvis Presley
309.0	87589.0	255.0	225.0	387.0	user_000543	Marilyn Manson	Andrew Lloyd Webber	Placebo	Evanescence	Faith Hil	Placebo
399.0	118.0	520.0	291.0	236.0	user_000407	Jimi Hendrix	Linkin Park	Blur	Stone Temple Pilots	Neneh Cherr	Jamie Cullum
198.0	37083.0	79145.0	499.0	526.0	user_000391	The Shirellis	Kim Carnes	Counting Crows	Cat Power	Joy Divisio	The Smiths
266.0	263.0	182.0	141.0	286.0	user_000709	Vangelis	Jim Reeves	Ray Charles	Chuck Berry	Elvis Presle	George Michael
334.0	64.0	428.0	222.0	484.0	user_000753	Stereolab	Blur	Hrvatski	Pub	Barrington Lev	Red Snapper
14089.0	2592.0	1987.0	3553.0	855.0	user_000304	Manic Street Preachers	Bloc Party	Morrissey	The Tears	Jeff Buckle	Radiohead
487.0	307.0	579.0	490.0	3958.0	user_000054	Lava	Machine Head	Sonic Youth	Velvet Revolver	Daft Pun	P!Nk
87589.0	255.0	225.0	387.0	500.0	user_000543	Andrew Lloyd Webber	Placebo	Evanescence	Faith Hill	Placeb	Sash! (Featuring Shannon)
263.0	182.0	141.0	286.0	238.0	user_000709	Jim Reeves	Ray Charles	Chuck Berry	Elvis Presley	George Michae	Commodores
118.0	520.0	291.0	236.0	491.0	user_000407	Linkin Park	Blur	Stone Temple Pilots	Neneh Cherry	Jamie Cullu	Travis
255.0	225.0	387.0	500.0	208.0	user_000543	Placebo	Evanescence	Faith Hill	Placebo	Sash! (Featuring Shannon	Placebo
307.0	579.0	490.0	3958.0	251.0	user_000054	Machine Head	Sonic Youth	Velvet Revolver	Daft Punk	P!N	Joe Strummer
182.0	141.0	286.0	238.0	227.0	user_000709	Ray Charles	Chuck Berry	Elvis Presley	George Michael	Commodore	Irene Cara
37083.0	79145.0	499.0	526.0	534.0	user_000391	Kim Carnes	Counting Crows	Cat Power	Joy Division	The Smith	The Unicorns
1631.0	170.0	210.0	241.0	1042.0	user_000678	The White Stripes	Dj Yoda	The Who	Keane	Röyksop	Belle And Sebastian
225.0	387.0	500.0	208.0	293.0	user_000543	Evanescence	Faith Hill	Placebo	Sash! (Featuring Shannon)	Placeb	The Offspring
4384.0	1722.0	727.0	63823.0	3910.0	user_000293	Doves	My Vitriol	Semisonic	The Futureheads	Boy Meets Girl Vs Cabin Crew (Sunset Strippers Mix	Easyworld
79145.0	499.0	526.0	534.0	299.0	user_000391	Counting Crows	Cat Power	Joy Division	The Smiths	The Unicorn	The Prodigy
387.0	500.0	208.0	293.0	123.0	user_000543	Faith Hill	Placebo	Sash! (Featuring Shannon)	Placebo	The Offsprin	Placebo
579.0	490.0	3958.0	251.0	492.0	user_000054	Sonic Youth	Velvet Revolver	Daft Punk	P!Nk	Joe Strumme	Iggy Pop
141.0	286.0	238.0	227.0	480.0	user_000709	Chuck Berry	Elvis Presley	George Michael	Commodores	Irene Car	Youssou N'Dour
520.0	291.0	236.0	491.0	595.0	user_000407	Blur	Stone Temple Pilots	Neneh Cherry	Jamie Cullum	Travi	The Flaming Lips
64.0	428.0	222.0	484.0	933.0	user_000753	Blur	Hrvatski	Pub	Barrington Levy	Red Snappe	Metalheadz
170.0	210.0	241.0	1042.0	361.0	user_000678	Dj Yoda	The Who	Keane	Röyksopp	Belle And Sebastia	Frenchbloke
500.0	208.0	293.0	123.0	175.0	user_000543	Placebo	Sash! (Featuring Shannon)	Placebo	The Offspring	Placeb	Evanescence
286.0	238.0	227.0	480.0	148.0	user_000709	Elvis Presley	George Michael	Commodores	Irene Cara	Youssou N'Dou	Alison Moyet
499.0	526.0	534.0	299.0	339.0	user_000391	Cat Power	Joy Division	The Smiths	The Unicorns	The Prodig	Pearl Jam
208.0	293.0	123.0	175.0	182.0	user_000543	Sash! (Featuring Shannon)	Placebo	The Offspring	Placebo	Evanescenc	Placebo
490.0	3958.0	251.0	492.0	313.0	user_000054	Velvet Revolver	Daft Punk	P!Nk	Joe Strummer	Iggy Po	Forgotten Boys
1722.0	727.0	63823.0	3910.0	473.0	user_000293	My Vitriol	Semisonic	The Futureheads	Boy Meets Girl Vs Cabin Crew (Sunset Strippers Mix)	Easyworl	Suzanne Vega Vs Daft Punk
291.0	236.0	491.0	595.0	335.0	user_000407	Stone Temple Pilots	Neneh Cherry	Jamie Cullum	Travis	The Flaming Lip	Lez Zeppelin
238.0	227.0	480.0	148.0	251.0	user_000709	George Michael	Commodores	Irene Cara	Youssou N'Dour	Alison Moye	Enigma
428.0	222.0	484.0	933.0	377.0	user_000753	Hrvatski	Pub	Barrington Levy	Red Snapper	Metalhead	Liquid Sky Music
3366.0	2067.0	1478.0	22033.0	19261.0	user_000575	My Chemical Romance	Plain White T'S	The Killers	Blessid Union Of Souls	Bedlight For Blueeye	Limbeck
293.0	123.0	175.0	182.0	268.0	user_000543	Placebo	The Offspring	Placebo	Evanescence	Placeb	Andrew Lloyd Webber
236.0	491.0	595.0	335.0	281.0	user_000407	Neneh Cherry	Jamie Cullum	Travis	The Flaming Lips	Lez Zeppeli	David Gray
227.0	480.0	148.0	251.0	327.0	user_000709	Commodores	Irene Cara	Youssou N'Dour	Alison Moyet	Enigm	Ennio Morricone
210.0	241.0	1042.0	361.0	762.0	user_000678	The Who	Keane	Röyksopp	Belle And Sebastian	Frenchblok	Beastie Boys
123.0	175.0	182.0	268.0	305.0	user_000543	The Offspring	Placebo	Evanescence	Placebo	Andrew Lloyd Webbe	Placebo
491.0	595.0	335.0	281.0	235.0	user_000407	Jamie Cullum	Travis	The Flaming Lips	Lez Zeppelin	David Gra	The Clash
222.0	484.0	933.0	377.0	494.0	user_000753	Pub	Barrington Levy	Red Snapper	Metalheadz	Liquid Sky Musi	The Future Sound Of London
595.0	335.0	281.0	235.0	177.0	user_000407	Travis	The Flaming Lips	Lez Zeppelin	David Gray	The Clas	Howlin' Wolf
480.0	148.0	251.0	327.0	356.0	user_000709	Irene Cara	Youssou N'Dour	Alison Moyet	Enigma	Ennio Morricon	Jack Gladstone
175.0	182.0	268.0	305.0	327.0	user_000543	Placebo	Evanescence	Placebo	Andrew Lloyd Webber	Placeb	Julie London
484.0	933.0	377.0	494.0	372.0	user_000753	Barrington Levy	Red Snapper	Metalheadz	Liquid Sky Music	The Future Sound Of Londo	Aphex Twin
2067.0	1478.0	22033.0	19261.0	778.0	user_000575	Plain White T'S	The Killers	Blessid Union Of Souls	Bedlight For Blueeyes	Limbec	The Academy Is...
335.0	281.0	235.0	177.0	260.0	user_000407	The Flaming Lips	Lez Zeppelin	David Gray	The Clash	Howlin' Wol	Talking Heads
526.0	534.0	299.0	339.0	1126.0	user_000391	Joy Division	The Smiths	The Unicorns	The Prodigy	Pearl Ja	Daft Punk
59.0	239.0	64.0	77274.0	58584.0	user_000896	Abigail Grush	A Boy Named Thor	Pavement	The Pleased	A Boy Named Tho	Death Cab For Cutie
182.0	268.0	305.0	327.0	264.0	user_000543	Evanescence	Placebo	Andrew Lloyd Webber	Placebo	Julie Londo	Andrew Lloyd Webber
239.0	64.0	77274.0	58584.0	247.0	user_000896	A Boy Named Thor	Pavement	The Pleased	A Boy Named Thor	Death Cab For Cuti	The Decemberists
268.0	305.0	327.0	264.0	258.0	user_000543	Placebo	Andrew Lloyd Webber	Placebo	Julie London	Andrew Lloyd Webbe	Placebo
281.0	235.0	177.0	260.0	474.0	user_000407	Lez Zeppelin	David Gray	The Clash	Howlin' Wolf	Talking Head	Skunk Anansie
148.0	251.0	327.0	356.0	761.0	user_000709	Youssou N'Dour	Alison Moyet	Enigma	Ennio Morricone	Jack Gladston	Miles Davis
305.0	327.0	264.0	258.0	184.0	user_000543	Andrew Lloyd Webber	Placebo	Julie London	Andrew Lloyd Webber	Placeb	The Killers
933.0	377.0	494.0	372.0	591.0	user_000753	Red Snapper	Metalheadz	Liquid Sky Music	The Future Sound Of London	Aphex Twi	X-Ecutioners
49177.0	17498.0	294.0	1394.0	5337.0	user_000425	Yasunori Mitsuda, Blind Leifo	Tefnek, Zircon	Tefnek	Tefnek, Zircon	Jope Ruonansu	Blestenation
251.0	327.0	356.0	761.0	210.0	user_000709	Alison Moyet	Enigma	Ennio Morricone	Jack Gladstone	Miles Davi	Technotronic
327.0	264.0	258.0	184.0	230.0	user_000543	Placebo	Julie London	Andrew Lloyd Webber	Placebo	The Killer	Placebo
727.0	63823.0	3910.0	473.0	1825.0	user_000293	Semisonic	The Futureheads	Boy Meets Girl Vs Cabin Crew (Sunset Strippers Mix)	Easyworld	Suzanne Vega Vs Daft Pun	The Charlatans
377.0	494.0	372.0	591.0	274.0	user_000753	Metalheadz	Liquid Sky Music	The Future Sound Of London	Aphex Twin	X-Ecutioner	Dj Krush
235.0	177.0	260.0	474.0	491.0	user_000407	David Gray	The Clash	Howlin' Wolf	Talking Heads	Skunk Anansi	Air
327.0	356.0	761.0	210.0	248.0	user_000709	Enigma	Ennio Morricone	Jack Gladstone	Miles Davis	Technotroni	Inxs
2592.0	1987.0	3553.0	855.0	3176.0	user_000304	Bloc Party	Morrissey	The Tears	Jeff Buckley	Radiohea	The Rakes
177.0	260.0	474.0	491.0	183.0	user_000407	The Clash	Howlin' Wolf	Talking Heads	Skunk Anansie	Ai	Franz Ferdinand
64.0	77274.0	58584.0	247.0	903.0	user_000896	Pavement	The Pleased	A Boy Named Thor	Death Cab For Cutie	The Decemberist	The Shins
356.0	761.0	210.0	248.0	222.0	user_000709	Ennio Morricone	Jack Gladstone	Miles Davis	Technotronic	Inx	Paul Mccartney & Wings
17498.0	294.0	1394.0	5337.0	532.0	user_000425	Tefnek, Zircon	Tefnek	Tefnek, Zircon	Jope Ruonansuu	Blestenatio	Bloodshot
16216.0	44541.0	6146.0	9850.0	4979.0	user_000792	Superpitcher	Jimi Tenor	Superpitcher	Noon	The E	Quarks
761.0	210.0	248.0	222.0	165.0	user_000709	Jack Gladstone	Miles Davis	Technotronic	Inxs	Paul Mccartney & Wing	Jim Croce
494.0	372.0	591.0	274.0	630.0	user_000753	Liquid Sky Music	The Future Sound Of London	Aphex Twin	X-Ecutioners	Dj Krus	I-F
63823.0	3910.0	473.0	1825.0	748.0	user_000293	The Futureheads	Boy Meets Girl Vs Cabin Crew (Sunset Strippers Mix)	Easyworld	Suzanne Vega Vs Daft Punk	The Charlatan	The Concretes
44541.0	6146.0	9850.0	4979.0	421.0	user_000792	Jimi Tenor	Superpitcher	Noon	The Ex	Quark	Superpitcher
372.0	591.0	274.0	630.0	289.0	user_000753	The Future Sound Of London	Aphex Twin	X-Ecutioners	Dj Krush	I-	Pere Ubu
77274.0	58584.0	247.0	903.0	556.0	user_000896	The Pleased	A Boy Named Thor	Death Cab For Cutie	The Decemberists	The Shin	Young And Sexy
294.0	1394.0	5337.0	532.0	602.0	user_000425	Tefnek	Tefnek, Zircon	Jope Ruonansuu	Blestenation	Bloodsho	Zircon
3910.0	473.0	1825.0	748.0	303.0	user_000293	Boy Meets Girl Vs Cabin Crew (Sunset Strippers Mix)	Easyworld	Suzanne Vega Vs Daft Punk	The Charlatans	The Concrete	Graham Colton Band
210.0	248.0	222.0	165.0	702.0	user_000709	Miles Davis	Technotronic	Inxs	Paul Mccartney & Wings	Jim Croc	Obiman
1394.0	5337.0	532.0	602.0	342.0	user_000425	Tefnek, Zircon	Jope Ruonansuu	Blestenation	Bloodshot	Zirco	Unknown, Zircon
58584.0	247.0	903.0	556.0	455.0	user_000896	A Boy Named Thor	Death Cab For Cutie	The Decemberists	The Shins	Young And Sex	Stars
248.0	222.0	165.0	702.0	293.0	user_000709	Technotronic	Inxs	Paul Mccartney & Wings	Jim Croce	Obima	Sade
591.0	274.0	630.0	289.0	667.0	user_000753	Aphex Twin	X-Ecutioners	Dj Krush	I-F	Pere Ub	Dj Shadow
5337.0	532.0	602.0	342.0	294.0	user_000425	Jope Ruonansuu	Blestenation	Bloodshot	Zircon	Unknown, Zirco	Zircon
222.0	165.0	702.0	293.0	180.0	user_000709	Inxs	Paul Mccartney & Wings	Jim Croce	Obiman	Sad	Queen
247.0	903.0	556.0	455.0	411.0	user_000896	Death Cab For Cutie	The Decemberists	The Shins	Young And Sexy	Star	Heatmiser
274.0	630.0	289.0	667.0	283.0	user_000753	X-Ecutioners	Dj Krush	I-F	Pere Ubu	Dj Shado	Blackalicious
532.0	602.0	342.0	294.0	291.0	user_000425	Blestenation	Bloodshot	Zircon	Unknown, Zircon	Zirco	Momu
165.0	702.0	293.0	180.0	376.0	user_000709	Paul Mccartney & Wings	Jim Croce	Obiman	Sade	Quee	Carpenters
630.0	289.0	667.0	283.0	304.0	user_000753	Dj Krush	I-F	Pere Ubu	Dj Shadow	Blackaliciou	Teenage Fanclub
602.0	342.0	294.0	291.0	313.0	user_000425	Bloodshot	Zircon	Unknown, Zircon	Zircon	Mom	Tefnek
473.0	1825.0	748.0	303.0	1343.0	user_000293	Easyworld	Suzanne Vega Vs Daft Punk	The Charlatans	The Concretes	Graham Colton Ban	Stereophonics
289.0	667.0	283.0	304.0	210.0	user_000753	I-F	Pere Ubu	Dj Shadow	Blackalicious	Teenage Fanclu	Pixies
702.0	293.0	180.0	376.0	356.0	user_000709	Jim Croce	Obiman	Sade	Queen	Carpenter	Melissa Etheridge
1825.0	748.0	303.0	1343.0	302.0	user_000293	Suzanne Vega Vs Daft Punk	The Charlatans	The Concretes	Graham Colton Band	Stereophonic	Starsailor
3958.0	251.0	492.0	313.0	4591.0	user_000054	Daft Punk	P!Nk	Joe Strummer	Iggy Pop	Forgotten Boy	Jane'S Addiction
293.0	180.0	376.0	356.0	461.0	user_000709	Obiman	Sade	Queen	Carpenters	Melissa Etheridg	Eric Gale
667.0	283.0	304.0	210.0	594.0	user_000753	Pere Ubu	Dj Shadow	Blackalicious	Teenage Fanclub	Pixie	Foo Fighters
748.0	303.0	1343.0	302.0	362.0	user_000293	The Charlatans	The Concretes	Graham Colton Band	Stereophonics	Starsailo	Sunset Strippers
180.0	376.0	356.0	461.0	174.0	user_000709	Sade	Queen	Carpenters	Melissa Etheridge	Eric Gal	Miriam Makeba
376.0	356.0	461.0	174.0	148.0	user_000709	Queen	Carpenters	Melissa Etheridge	Eric Gale	Miriam Makeb	Aretha Franklin
264.0	258.0	184.0	230.0	3363.0	user_000543	Julie London	Andrew Lloyd Webber	Placebo	The Killers	Placeb	Muse
283.0	304.0	210.0	594.0	335.0	user_000753	Dj Shadow	Blackalicious	Teenage Fanclub	Pixies	Foo Fighter	Carl Craig
258.0	184.0	230.0	3363.0	166.0	user_000543	Andrew Lloyd Webber	Placebo	The Killers	Placebo	Mus	Placebo
251.0	492.0	313.0	4591.0	740.0	user_000054	P!Nk	Joe Strummer	Iggy Pop	Forgotten Boys	Jane'S Addictio	Rainbow
304.0	210.0	594.0	335.0	263.0	user_000753	Blackalicious	Teenage Fanclub	Pixies	Foo Fighters	Carl Crai	Miles Davis
305.0	220.0	187.0	389.0	74793.0	user_000942	Lamb	Ñëàâè Òðèôîíîâ	Autopilot Off	Ôàìèëèÿ Òîíèêà	Duran Dura	Therion
184.0	230.0	3363.0	166.0	264.0	user_000543	Placebo	The Killers	Placebo	Muse	Placeb	Doris Day
210.0	594.0	335.0	263.0	262.0	user_000753	Teenage Fanclub	Pixies	Foo Fighters	Carl Craig	Miles Davi	Tortoise
356.0	461.0	174.0	148.0	668.0	user_000709	Carpenters	Melissa Etheridge	Eric Gale	Miriam Makeba	Aretha Frankli	Phil Collins
230.0	3363.0	166.0	264.0	164.0	user_000543	The Killers	Placebo	Muse	Placebo	Doris Da	Faith Hill
461.0	174.0	148.0	668.0	143.0	user_000709	Melissa Etheridge	Eric Gale	Miriam Makeba	Aretha Franklin	Phil Collin	Enya
220.0	187.0	389.0	74793.0	569.0	user_000942	Ñëàâè Òðèôîíîâ	Autopilot Off	Ôàìèëèÿ Òîíèêà	Duran Duran	Therio	Nirvana
3363.0	166.0	264.0	164.0	400.0	user_000543	Placebo	Muse	Placebo	Doris Day	Faith Hil	Andrew Lloyd Webber
594.0	335.0	263.0	262.0	513.0	user_000753	Pixies	Foo Fighters	Carl Craig	Miles Davis	Tortois	Bob Marley
174.0	148.0	668.0	143.0	337.0	user_000709	Eric Gale	Miriam Makeba	Aretha Franklin	Phil Collins	Eny	Sarah Vaughan
166.0	264.0	164.0	400.0	150.0	user_000543	Muse	Placebo	Doris Day	Faith Hill	Andrew Lloyd Webbe	Placebo
187.0	389.0	74793.0	569.0	232.0	user_000942	Autopilot Off	Ôàìèëèÿ Òîíèêà	Duran Duran	Therion	Nirvan	Ìèëåíà
492.0	313.0	4591.0	740.0	1094.0	user_000054	Joe Strummer	Iggy Pop	Forgotten Boys	Jane'S Addiction	Rainbo	Brujería
534.0	299.0	339.0	1126.0	5466.0	user_000391	The Smiths	The Unicorns	The Prodigy	Pearl Jam	Daft Pun	Al Green
148.0	668.0	143.0	337.0	295.0	user_000709	Miriam Makeba	Aretha Franklin	Phil Collins	Enya	Sarah Vaugha	Norah Jones
250.0	301.0	6917.0	291.0	10439.0	user_000535	Soundtrack	Mos Def	Depeche Mode	Dannii Minogue	Depeche Mod	Murcof
389.0	74793.0	569.0	232.0	292.0	user_000942	Ôàìèëèÿ Òîíèêà	Duran Duran	Therion	Nirvana	Ìèëåí�	Archive
668.0	143.0	337.0	295.0	233.0	user_000709	Aretha Franklin	Phil Collins	Enya	Sarah Vaughan	Norah Jone	The Chosen Brothers
299.0	339.0	1126.0	5466.0	345.0	user_000391	The Unicorns	The Prodigy	Pearl Jam	Daft Punk	Al Gree	Calexico
74793.0	569.0	232.0	292.0	263.0	user_000942	Duran Duran	Therion	Nirvana	Ìèëåíà	Archiv	Dj Bobo
339.0	1126.0	5466.0	345.0	420.0	user_000391	The Prodigy	Pearl Jam	Daft Punk	Al Green	Calexic	Spiritualized
569.0	232.0	292.0	263.0	389.0	user_000942	Therion	Nirvana	Ìèëåíà	Archive	Dj Bob	Survivor
1126.0	5466.0	345.0	420.0	119.0	user_000391	Pearl Jam	Daft Punk	Al Green	Calexico	Spiritualize	Yeah Yeah Yeahs
301.0	6917.0	291.0	10439.0	871.0	user_000535	Mos Def	Depeche Mode	Dannii Minogue	Depeche Mode	Murco	Moe Moe
143.0	337.0	295.0	233.0	710.0	user_000709	Phil Collins	Enya	Sarah Vaughan	Norah Jones	The Chosen Brother	Dionne Warwick
232.0	292.0	263.0	389.0	174.0	user_000942	Nirvana	Ìèëåíà	Archive	Dj Bobo	Survivo	Seether
292.0	263.0	389.0	174.0	216.0	user_000942	Ìèëåíà	Archive	Dj Bobo	Survivor	Seethe	Ñëàâè Òðèôîíîâ & Êó-Êó Áåíä
337.0	295.0	233.0	710.0	301.0	user_000709	Enya	Sarah Vaughan	Norah Jones	The Chosen Brothers	Dionne Warwic	Eels
263.0	389.0	174.0	216.0	253.0	user_000942	Archive	Dj Bobo	Survivor	Seether	Ñëàâè Òðèôîíîâ & Êó-Êó Áåí�	Scorpions
264.0	164.0	400.0	150.0	1666.0	user_000543	Placebo	Doris Day	Faith Hill	Andrew Lloyd Webber	Placeb	The Offspring
313.0	4591.0	740.0	1094.0	1590.0	user_000054	Iggy Pop	Forgotten Boys	Jane'S Addiction	Rainbow	Brujerí	Korn
164.0	400.0	150.0	1666.0	197.0	user_000543	Doris Day	Faith Hill	Andrew Lloyd Webber	Placebo	The Offsprin	Jane Birkin & Serge Gainsbourg
389.0	174.0	216.0	253.0	265.0	user_000942	Dj Bobo	Survivor	Seether	Ñëàâè Òðèôîíîâ & Êó-Êó Áåíä	Scorpion	Massive Attack
2540.0	2200.0	1807.0	2313.0	73429.0	user_000285	Yellowcard	Saves The Day	Oasis	Jason Mraz	Ben Kwelle	John Mayer
6146.0	9850.0	4979.0	421.0	5637.0	user_000792	Superpitcher	Noon	The Ex	Quarks	Superpitche	Brian Eno
211.0	961.0	1430.0	70932.0	190.0	user_000887	Dread Zeppelin	Weezer	Björk	椎名林檎	Quee	Britney Spears
174.0	216.0	253.0	265.0	242.0	user_000942	Survivor	Seether	Ñëàâè Òðèôîíîâ & Êó-Êó Áåíä	Scorpions	Massive Attac	Evanescence
1110.0	491.0	160.0	702.0	41449.0	user_000348	Sandra	Break Machine	Drömhus	Pandora	Sammy Davis Jr	Gyllene Tider
216.0	253.0	265.0	242.0	201.0	user_000942	Seether	Ñëàâè Òðèôîíîâ & Êó-Êó Áåíä	Scorpions	Massive Attack	Evanescenc	Äîìèíî
903.0	556.0	455.0	411.0	5113.0	user_000896	The Decemberists	The Shins	Young And Sexy	Stars	Heatmise	Solex
400.0	150.0	1666.0	197.0	609.0	user_000543	Faith Hill	Andrew Lloyd Webber	Placebo	The Offspring	Jane Birkin & Serge Gainsbour	Andrew Lloyd Webber
961.0	1430.0	70932.0	190.0	340.0	user_000887	Weezer	Björk	椎名林檎	Queen	Britney Spear	Sound Tribe Sector 9
