300.0	281.0	290.0	user_000348	Dire Straits	Bruce Springsteen	Neil Youn	Dire Straits
188.0	672.0	268.0	user_000709	Jack Gladstone	Céline Dion	Jeff Staflun	Jimmy Somerville
187.0	188.0	2018.0	user_000966	The Fiery Furnaces	The Futureheads	The Fiery Furnace	The Futureheads
281.0	290.0	290.0	user_000348	Bruce Springsteen	Neil Young	Dire Strait	Bruce Springsteen
672.0	268.0	231.0	user_000709	Céline Dion	Jeff Staflund	Jimmy Somervill	Sheryl Crow
290.0	290.0	281.0	user_000348	Neil Young	Dire Straits	Bruce Springstee	Neil Young
268.0	231.0	271.0	user_000709	Jeff Staflund	Jimmy Somerville	Sheryl Cro	Blue Öyster Cult
231.0	271.0	220.0	user_000709	Jimmy Somerville	Sheryl Crow	Blue Öyster Cul	The Beach Boys
345.0	419.0	14117.0	user_000235	Saves The Day	The Cocker Spaniels	Damien Jurad	Dalbert & Lillian Dodson
290.0	281.0	290.0	user_000348	Dire Straits	Bruce Springsteen	Neil Youn	Dire Straits
271.0	220.0	161.0	user_000709	Sheryl Crow	Blue Öyster Cult	The Beach Boy	Charlie Dore
419.0	14117.0	129.0	user_000235	The Cocker Spaniels	Damien Jurado	Dalbert & Lillian Dodso	Mary & Betty Campbell
281.0	290.0	290.0	user_000348	Bruce Springsteen	Neil Young	Dire Strait	Bruce Springsteen
14117.0	129.0	164.0	user_000235	Damien Jurado	Dalbert & Lillian Dodson	Mary & Betty Campbel	Old Crow Medicine Show
220.0	161.0	201.0	user_000709	Blue Öyster Cult	The Beach Boys	Charlie Dor	Roger Whittaker
161.0	201.0	230.0	user_000709	The Beach Boys	Charlie Dore	Roger Whittake	Boz Scaggs
290.0	290.0	290.0	user_000348	Neil Young	Dire Straits	Bruce Springstee	Neil Young
5633.0	1983.0	16216.0	user_000792	Pram	To Rococo Rot	Superpitche	Jimi Tenor
201.0	230.0	211.0	user_000709	Charlie Dore	Roger Whittaker	Boz Scagg	Chicago
290.0	290.0	291.0	user_000348	Dire Straits	Bruce Springsteen	Neil Youn	Dire Straits
230.0	211.0	252.0	user_000709	Roger Whittaker	Boz Scaggs	Chicag	Ace Of Base
211.0	210.0	3513.0	user_000174	Alan Hawkshaw	Dmx Krew	Alan Hawksha	Lexicon
290.0	291.0	290.0	user_000348	Bruce Springsteen	Neil Young	Dire Strait	Bruce Springsteen
129.0	164.0	875.0	user_000235	Dalbert & Lillian Dodson	Mary & Betty Campbell	Old Crow Medicine Sho	The Rosinators
211.0	252.0	230.0	user_000709	Boz Scaggs	Chicago	Ace Of Bas	The Doobie Brothers
188.0	2018.0	1937.0	user_000966	The Futureheads	The Fiery Furnaces	The Futurehead	Outkast
211.0	961.0	1430.0	user_000887	Dread Zeppelin	Weezer	Björ	椎名林檎
76041.0	1280.0	4041.0	user_000512	Mansun	Kasabian	Idlewil	Mansun
291.0	290.0	260.0	user_000348	Neil Young	Dire Straits	Bruce Springstee	Neil Young
164.0	875.0	375.0	user_000235	Mary & Betty Campbell	Old Crow Medicine Show	The Rosinator	Old Crow Medicine Show
252.0	230.0	300.0	user_000709	Chicago	Ace Of Base	The Doobie Brother	Barbra Streisand
210.0	3513.0	632.0	user_000174	Dmx Krew	Alan Hawkshaw	Lexico	Break Reform
230.0	300.0	320.0	user_000709	Ace Of Base	The Doobie Brothers	Barbra Streisan	Céline Dion
875.0	375.0	436.0	user_000235	Old Crow Medicine Show	The Rosinators	Old Crow Medicine Sho	Nickel Creek
300.0	320.0	321.0	user_000709	The Doobie Brothers	Barbra Streisand	Céline Dio	On Wings Of Song & Robert Gass
375.0	436.0	486.0	user_000235	The Rosinators	Old Crow Medicine Show	Nickel Cree	Prairie Home Companion
320.0	321.0	280.0	user_000709	Barbra Streisand	Céline Dion	On Wings Of Song & Robert Gas	Thelma Houston
321.0	280.0	160.0	user_000709	Céline Dion	On Wings Of Song & Robert Gass	Thelma Housto	Elvis Presley
436.0	486.0	264.0	user_000235	Old Crow Medicine Show	Nickel Creek	Prairie Home Companio	2Pac
280.0	160.0	170.0	user_000709	On Wings Of Song & Robert Gass	Thelma Houston	Elvis Presle	The O'Jays
160.0	170.0	170.0	user_000709	Thelma Houston	Elvis Presley	The O'Jay	Queen
486.0	264.0	295.0	user_000235	Nickel Creek	Prairie Home Companion	2Pa	Dalbert & Lillian Dodson
170.0	170.0	150.0	user_000709	Elvis Presley	The O'Jays	Quee	Diana Ross & The Supremes
264.0	295.0	156.0	user_000235	Prairie Home Companion	2Pac	Dalbert & Lillian Dodso	Tex Ritter
267.0	823.0	4835.0	user_000701	Blur	Devo	Lugradi	Franz Ferdinand
170.0	150.0	160.0	user_000709	The O'Jays	Queen	Diana Ross & The Supreme	Me First And The Gimme Gimmes
823.0	4835.0	234.0	user_000701	Devo	Lugradio	Franz Ferdinan	Propellerheads
295.0	156.0	295.0	user_000235	2Pac	Dalbert & Lillian Dodson	Tex Ritte	Mary & Betty Campbell
150.0	160.0	231.0	user_000709	Queen	Diana Ross & The Supremes	Me First And The Gimme Gimme	Lighthouse Family
2018.0	1937.0	2255.0	user_000966	The Fiery Furnaces	The Futureheads	Outkas	!!!
156.0	295.0	158.0	user_000235	Dalbert & Lillian Dodson	Tex Ritter	Mary & Betty Campbel	Woody Guthrie
1937.0	2255.0	255.0	user_000966	The Futureheads	Outkast	!!	Fannypack
2255.0	255.0	215.0	user_000966	Outkast	!!!	Fannypac	Seelenluft
295.0	158.0	413.0	user_000235	Tex Ritter	Mary & Betty Campbell	Woody Guthri	Dalbert & Lillian Dodson
160.0	231.0	627.0	user_000709	Diana Ross & The Supremes	Me First And The Gimme Gimmes	Lighthouse Famil	Marlene Dietrich
158.0	413.0	193.0	user_000235	Mary & Betty Campbell	Woody Guthrie	Dalbert & Lillian Dodso	Woody Guthrie
231.0	627.0	633.0	user_000709	Me First And The Gimme Gimmes	Lighthouse Family	Marlene Dietric	Bill Withers
255.0	215.0	894.0	user_000966	!!!	Fannypack	Seelenluf	The Fiery Furnaces
215.0	894.0	167.0	user_000966	Fannypack	Seelenluft	The Fiery Furnace	The Futureheads
4835.0	234.0	1945.0	user_000701	Lugradio	Franz Ferdinand	Propellerhead	Grandaddy
189.0	190.0	14006.0	user_000575	Jimmy Buffett	Strike Anywhere	Copelan	The Academy Is...
234.0	1945.0	252.0	user_000701	Franz Ferdinand	Propellerheads	Grandadd	Air
190.0	14006.0	195.0	user_000575	Strike Anywhere	Copeland	The Academy Is..	The Verve Pipe
627.0	633.0	1081.0	user_000709	Lighthouse Family	Marlene Dietrich	Bill Wither	Shoshana
14006.0	195.0	536.0	user_000575	Copeland	The Academy Is...	The Verve Pip	Oasis
239.0	64.0	77274.0	user_000896	A Boy Named Thor	Pavement	The Please	A Boy Named Thor
894.0	167.0	1714.0	user_000966	Seelenluft	The Fiery Furnaces	The Futurehead	The Fiery Furnaces
633.0	1081.0	1627.0	user_000709	Marlene Dietrich	Bill Withers	Shoshan	Carpenters
1081.0	1627.0	252.0	user_000709	Bill Withers	Shoshana	Carpenter	Chuck Berry
413.0	193.0	3902.0	user_000235	Woody Guthrie	Dalbert & Lillian Dodson	Woody Guthri	Lois Judd & Ruth Huber
193.0	3902.0	1159.0	user_000235	Dalbert & Lillian Dodson	Woody Guthrie	Lois Judd & Ruth Hube	Tex Ritter
3902.0	1159.0	633.0	user_000235	Woody Guthrie	Lois Judd & Ruth Huber	Tex Ritte	Bryan Duncan
1159.0	633.0	399.0	user_000235	Lois Judd & Ruth Huber	Tex Ritter	Bryan Dunca	The Boy Least Likely To
633.0	399.0	341.0	user_000235	Tex Ritter	Bryan Duncan	The Boy Least Likely T	The Cocker Spaniels
399.0	341.0	215.0	user_000235	Bryan Duncan	The Boy Least Likely To	The Cocker Spaniel	Onelinedrawing
341.0	215.0	300.0	user_000235	The Boy Least Likely To	The Cocker Spaniels	Onelinedrawin	Old 97'S
215.0	300.0	488.0	user_000235	The Cocker Spaniels	Onelinedrawing	Old 97'	Over The Rhine
300.0	488.0	1344.0	user_000235	Onelinedrawing	Old 97'S	Over The Rhin	Mary & Betty Campbell
1627.0	252.0	5345.0	user_000709	Shoshana	Carpenters	Chuck Berr	Commodores
488.0	1344.0	129.0	user_000235	Old 97'S	Over The Rhine	Mary & Betty Campbel	Dalbert & Lillian Dodson
1344.0	129.0	143.0	user_000235	Over The Rhine	Mary & Betty Campbell	Dalbert & Lillian Dodso	Mrs. Kitt
252.0	5345.0	315.0	user_000709	Carpenters	Chuck Berry	Commodore	The Crickets
129.0	143.0	197.0	user_000235	Mary & Betty Campbell	Dalbert & Lillian Dodson	Mrs. Kit	Lois Judd & Rosetta Spainhard
5345.0	315.0	536.0	user_000709	Chuck Berry	Commodores	The Cricket	Ella Fitzgerald
143.0	197.0	538.0	user_000235	Dalbert & Lillian Dodson	Mrs. Kitt	Lois Judd & Rosetta Spainhar	Nathan, Lois & Lura Judd
197.0	538.0	134.0	user_000235	Mrs. Kitt	Lois Judd & Rosetta Spainhard	Nathan, Lois & Lura Jud	Bryan Duncan
315.0	536.0	851.0	user_000709	Commodores	The Crickets	Ella Fitzgeral	Les Nubians
536.0	851.0	601.0	user_000709	The Crickets	Ella Fitzgerald	Les Nubian	Fleetwood Mac
195.0	536.0	9114.0	user_000575	The Academy Is...	The Verve Pipe	Oasi	Naked Eyes
536.0	9114.0	526.0	user_000575	The Verve Pipe	Oasis	Naked Eye	My Chemical Romance
167.0	1714.0	9452.0	user_000966	The Fiery Furnaces	The Futureheads	The Fiery Furnace	The Futureheads
1714.0	9452.0	202.0	user_000966	The Futureheads	The Fiery Furnaces	The Futurehead	The Fiery Furnaces
851.0	601.0	1488.0	user_000709	Ella Fitzgerald	Les Nubians	Fleetwood Ma	Michael Mcdonald
9452.0	202.0	598.0	user_000966	The Fiery Furnaces	The Futureheads	The Fiery Furnace	The Futureheads
601.0	1488.0	171.0	user_000709	Les Nubians	Fleetwood Mac	Michael Mcdonal	Adamski
1488.0	171.0	206.0	user_000709	Fleetwood Mac	Michael Mcdonald	Adamsk	Alison Krauss
202.0	598.0	219.0	user_000966	The Futureheads	The Fiery Furnaces	The Futurehead	The Fiery Furnaces
598.0	219.0	176.0	user_000966	The Fiery Furnaces	The Futureheads	The Fiery Furnace	The Futureheads
171.0	206.0	214.0	user_000709	Michael Mcdonald	Adamski	Alison Kraus	Chris Isaak
206.0	214.0	336.0	user_000709	Adamski	Alison Krauss	Chris Isaa	Phil Collins
214.0	336.0	242.0	user_000709	Alison Krauss	Chris Isaak	Phil Collin	Prince
336.0	242.0	256.0	user_000709	Chris Isaak	Phil Collins	Princ	Chantay Savage
242.0	256.0	488.0	user_000709	Phil Collins	Prince	Chantay Savag	Camino De Lobo
219.0	176.0	1707.0	user_000966	The Futureheads	The Fiery Furnaces	The Futurehead	The Fiery Furnaces
9114.0	526.0	3366.0	user_000575	Oasis	Naked Eyes	My Chemical Romanc	Plain White T'S
256.0	488.0	703.0	user_000709	Prince	Chantay Savage	Camino De Lob	India.Arie
176.0	1707.0	356.0	user_000966	The Fiery Furnaces	The Futureheads	The Fiery Furnace	The Futureheads
538.0	134.0	5474.0	user_000235	Lois Judd & Rosetta Spainhard	Nathan, Lois & Lura Judd	Bryan Dunca	Mary & Betty Campbell
488.0	703.0	230.0	user_000709	Chantay Savage	Camino De Lobo	India.Ari	The Beatles
134.0	5474.0	134.0	user_000235	Nathan, Lois & Lura Judd	Bryan Duncan	Mary & Betty Campbel	Dalbert & Lillian Dodson
5474.0	134.0	147.0	user_000235	Bryan Duncan	Mary & Betty Campbell	Dalbert & Lillian Dodso	Mrs. Kitt
703.0	230.0	260.0	user_000709	Camino De Lobo	India.Arie	The Beatle	Eels
2010.0	5450.0	35344.0	user_000914	Neko Case	Roxy Music	Nick Cave & The Bad Seed	Joseph Arthur
1707.0	356.0	739.0	user_000966	The Futureheads	The Fiery Furnaces	The Futurehead	Outkast
356.0	739.0	109.0	user_000966	The Fiery Furnaces	The Futureheads	Outkas	Fannypack
230.0	260.0	485.0	user_000709	India.Arie	The Beatles	Eel	Madonna
5450.0	35344.0	721.0	user_000914	Roxy Music	Nick Cave & The Bad Seeds	Joseph Arthu	Pj Harvey
260.0	485.0	514.0	user_000709	The Beatles	Eels	Madonn	Carpenters
739.0	109.0	814.0	user_000966	The Futureheads	Outkast	Fannypac	!!!
485.0	514.0	212.0	user_000709	Eels	Madonna	Carpenter	Chic
526.0	3366.0	2067.0	user_000575	Naked Eyes	My Chemical Romance	Plain White T'	The Killers
109.0	814.0	274.0	user_000966	Outkast	Fannypack	!!	Ladytron
514.0	212.0	303.0	user_000709	Madonna	Carpenters	Chi	Nirvana
814.0	274.0	292.0	user_000966	Fannypack	!!!	Ladytro	Codec & Flexor
212.0	303.0	248.0	user_000709	Carpenters	Chic	Nirvan	Dead Can Dance
303.0	248.0	115.0	user_000709	Chic	Nirvana	Dead Can Danc	Eddie Cochran
248.0	115.0	333.0	user_000709	Nirvana	Dead Can Dance	Eddie Cochra	Count Basie
115.0	333.0	219.0	user_000709	Dead Can Dance	Eddie Cochran	Count Basi	Samantha Fox
333.0	219.0	138.0	user_000709	Eddie Cochran	Count Basie	Samantha Fo	Enigma
3366.0	2067.0	1478.0	user_000575	My Chemical Romance	Plain White T'S	The Killer	Blessid Union Of Souls
134.0	147.0	3102.0	user_000235	Mary & Betty Campbell	Dalbert & Lillian Dodson	Mrs. Kit	Mr. & Mrs. Stankewitz
219.0	138.0	592.0	user_000709	Count Basie	Samantha Fox	Enigm	Gloria Estefan
138.0	592.0	271.0	user_000709	Samantha Fox	Enigma	Gloria Estefa	The Corrs
147.0	3102.0	499.0	user_000235	Dalbert & Lillian Dodson	Mrs. Kitt	Mr. & Mrs. Stankewit	The Rankin Family
592.0	271.0	241.0	user_000709	Enigma	Gloria Estefan	The Corr	Michael Zager Band
274.0	292.0	2268.0	user_000966	!!!	Ladytron	Codec & Flexo	The Futureheads
271.0	241.0	440.0	user_000709	Gloria Estefan	The Corrs	Michael Zager Ban	Neil Young
241.0	440.0	250.0	user_000709	The Corrs	Michael Zager Band	Neil Youn	Enya
440.0	250.0	220.0	user_000709	Michael Zager Band	Neil Young	Eny	Erasure
250.0	220.0	210.0	user_000709	Neil Young	Enya	Erasur	Franz Ferdinand
220.0	210.0	240.0	user_000709	Enya	Erasure	Franz Ferdinan	George Michael
3102.0	499.0	1492.0	user_000235	Mrs. Kitt	Mr. & Mrs. Stankewitz	The Rankin Famil	Rosetta Spainhard
499.0	1492.0	158.0	user_000235	Mr. & Mrs. Stankewitz	The Rankin Family	Rosetta Spainhar	Rosetta Spainhard & Lois Judd
210.0	240.0	290.0	user_000709	Erasure	Franz Ferdinand	George Michae	Céline Dion
1492.0	158.0	231.0	user_000235	The Rankin Family	Rosetta Spainhard	Rosetta Spainhard & Lois Jud	Broken Social Scene
240.0	290.0	300.0	user_000709	Franz Ferdinand	George Michael	Céline Dio	Paul Simon
290.0	300.0	260.0	user_000709	George Michael	Céline Dion	Paul Simo	Peter, Paul & Mary
300.0	260.0	180.0	user_000709	Céline Dion	Paul Simon	Peter, Paul & Mar	Queen
260.0	180.0	201.0	user_000709	Paul Simon	Peter, Paul & Mary	Quee	Sheena Easton
180.0	201.0	190.0	user_000709	Peter, Paul & Mary	Queen	Sheena Easto	Ingram Hill
201.0	190.0	210.0	user_000709	Queen	Sheena Easton	Ingram Hil	Kenny Loggins
290.0	260.0	25253.0	user_000348	Dire Straits	Bruce Springsteen	Neil Youn	Rainbow
190.0	210.0	170.0	user_000709	Sheena Easton	Ingram Hill	Kenny Loggin	Insideout
210.0	170.0	110.0	user_000709	Ingram Hill	Kenny Loggins	Insideou	The Rainbow Harmony Project
170.0	110.0	180.0	user_000709	Kenny Loggins	Insideout	The Rainbow Harmony Projec	Eko
110.0	180.0	230.0	user_000709	Insideout	The Rainbow Harmony Project	Ek	Bruce Cockburn
260.0	25253.0	661.0	user_000348	Bruce Springsteen	Neil Young	Rainbo	Freestyle
470.0	611.0	38308.0	user_000535	Swayzak	Murcof	Plastikma	Mos Def
180.0	230.0	180.0	user_000709	The Rainbow Harmony Project	Eko	Bruce Cockbur	Steve Martin & The Toot Uncommons
230.0	180.0	90.0	user_000709	Eko	Bruce Cockburn	Steve Martin & The Toot Uncommon	Tudjaat
180.0	90.0	150.0	user_000709	Bruce Cockburn	Steve Martin & The Toot Uncommons	Tudjaa	Indigo Girls
611.0	38308.0	250.0	user_000535	Murcof	Plastikman	Mos De	Soundtrack
38308.0	250.0	191.0	user_000535	Plastikman	Mos Def	Soundtrac	Camouflage
90.0	150.0	220.0	user_000709	Steve Martin & The Toot Uncommons	Tudjaat	Indigo Girl	Rockapella
150.0	220.0	200.0	user_000709	Tudjaat	Indigo Girls	Rockapell	Olivia Newton-John
250.0	191.0	271.0	user_000535	Mos Def	Soundtrack	Camouflag	Prince
25253.0	661.0	891.0	user_000348	Neil Young	Rainbow	Freestyl	Nena
220.0	200.0	220.0	user_000709	Indigo Girls	Rockapella	Olivia Newton-Joh	Amy Grant
191.0	271.0	260.0	user_000535	Soundtrack	Camouflage	Princ	Chris Isaak
200.0	220.0	220.0	user_000709	Rockapella	Olivia Newton-John	Amy Gran	The Guess Who
661.0	891.0	420.0	user_000348	Rainbow	Freestyle	Nen	Sandra
271.0	260.0	292.0	user_000535	Camouflage	Prince	Chris Isaa	Soundtrack
220.0	220.0	370.0	user_000709	Olivia Newton-John	Amy Grant	The Guess Wh	Amy Winehouse
260.0	292.0	371.0	user_000535	Prince	Chris Isaak	Soundtrac	Chris Isaak
220.0	370.0	210.0	user_000709	Amy Grant	The Guess Who	Amy Winehous	Cheap Trick
370.0	210.0	201.0	user_000709	The Guess Who	Amy Winehouse	Cheap Tric	Amy Grant
210.0	201.0	210.0	user_000709	Amy Winehouse	Cheap Trick	Amy Gran	J.D. Souther
891.0	420.0	1110.0	user_000348	Freestyle	Nena	Sandr	Break Machine
201.0	210.0	170.0	user_000709	Cheap Trick	Amy Grant	J.D. Southe	Enya
210.0	170.0	170.0	user_000709	Amy Grant	J.D. Souther	Eny	The Beatles
170.0	170.0	180.0	user_000709	J.D. Souther	Enya	The Beatle	Amy Winehouse
420.0	1110.0	491.0	user_000348	Nena	Sandra	Break Machin	Drömhus
170.0	180.0	190.0	user_000709	Enya	The Beatles	Amy Winehous	Rockapella
1110.0	491.0	160.0	user_000348	Sandra	Break Machine	Drömhu	Pandora
180.0	190.0	220.0	user_000709	The Beatles	Amy Winehouse	Rockapell	Eagles
190.0	220.0	260.0	user_000709	Amy Winehouse	Rockapella	Eagle	Lighthouse Family
220.0	260.0	240.0	user_000709	Rockapella	Eagles	Lighthouse Famil	No Doubt
491.0	160.0	702.0	user_000348	Break Machine	Drömhus	Pandor	Sammy Davis Jr.
260.0	240.0	290.0	user_000709	Eagles	Lighthouse Family	No Doub	Céline Dion
240.0	290.0	230.0	user_000709	Lighthouse Family	No Doubt	Céline Dio	Insideout
290.0	230.0	200.0	user_000709	No Doubt	Céline Dion	Insideou	Frou Frou
230.0	200.0	310.0	user_000709	Céline Dion	Insideout	Frou Fro	Eve'S Plum
200.0	310.0	240.0	user_000709	Insideout	Frou Frou	Eve'S Plu	Céline Dion
310.0	240.0	580.0	user_000709	Frou Frou	Eve'S Plum	Céline Dio	Barbra Streisand
240.0	580.0	200.0	user_000709	Eve'S Plum	Céline Dion	Barbra Streisan	Wendell Ferguson
580.0	200.0	250.0	user_000709	Céline Dion	Barbra Streisand	Wendell Ferguso	James Taylor
200.0	250.0	280.0	user_000709	Barbra Streisand	Wendell Ferguson	James Taylo	Rockapella
250.0	280.0	241.0	user_000709	Wendell Ferguson	James Taylor	Rockapell	Gloria Estefan
212.0	273.0	39012.0	user_000298	Melanie C	Robi Draco Rosa	Nelly Furtad	Tlc
280.0	241.0	391.0	user_000709	James Taylor	Rockapella	Gloria Estefa	Vangelis
273.0	39012.0	235.0	user_000298	Robi Draco Rosa	Nelly Furtado	Tl	B2K
39012.0	235.0	214.0	user_000298	Nelly Furtado	Tlc	B2	Ismael Serrano
241.0	391.0	427.0	user_000709	Rockapella	Gloria Estefan	Vangeli	Boney M.
235.0	214.0	214.0	user_000298	Tlc	B2K	Ismael Serran	Inxs
214.0	214.0	254.0	user_000298	B2K	Ismael Serrano	Inx	Santana
391.0	427.0	420.0	user_000709	Gloria Estefan	Vangelis	Boney M	Madonna
427.0	420.0	372.0	user_000709	Vangelis	Boney M.	Madonn	Rockapella
214.0	254.0	497.0	user_000298	Ismael Serrano	Inxs	Santan	Natalie Imbruglia
420.0	372.0	201.0	user_000709	Boney M.	Madonna	Rockapell	Go-Go'S
254.0	497.0	235.0	user_000298	Inxs	Santana	Natalie Imbrugli	Madonna
292.0	371.0	6732.0	user_000535	Chris Isaak	Soundtrack	Chris Isaa	Duran Duran
497.0	235.0	214.0	user_000298	Santana	Natalie Imbruglia	Madonn	Natalie Imbruglia
372.0	201.0	295.0	user_000709	Madonna	Rockapella	Go-Go'	George Michael
235.0	214.0	193.0	user_000298	Natalie Imbruglia	Madonna	Natalie Imbrugli	No Doubt
201.0	295.0	332.0	user_000709	Rockapella	Go-Go'S	George Michae	Bauchklang
214.0	193.0	189.0	user_000298	Madonna	Natalie Imbruglia	No Doub	Juanes
295.0	332.0	224.0	user_000709	Go-Go'S	George Michael	Bauchklan	Fjedur
193.0	189.0	222.0	user_000298	Natalie Imbruglia	No Doubt	Juane	Five
332.0	224.0	158.0	user_000709	George Michael	Bauchklang	Fjedu	Rick Springfield
189.0	222.0	256.0	user_000298	No Doubt	Juanes	Fiv	Diego Torres
224.0	158.0	276.0	user_000709	Bauchklang	Fjedur	Rick Springfiel	Elton John
222.0	256.0	255.0	user_000298	Juanes	Five	Diego Torre	Melanie C
3513.0	632.0	35477.0	user_000174	Alan Hawkshaw	Lexicon	Break Refor	Lexicon
158.0	276.0	340.0	user_000709	Fjedur	Rick Springfield	Elton Joh	Take 6
256.0	255.0	475.0	user_000298	Five	Diego Torres	Melanie 	Robbie Williams
276.0	340.0	256.0	user_000709	Rick Springfield	Elton John	Take 	Modest Mouse
255.0	475.0	182.0	user_000298	Diego Torres	Melanie C	Robbie William	Blondie
340.0	256.0	232.0	user_000709	Elton John	Take 6	Modest Mous	Gordon Lightfoot
632.0	35477.0	696.0	user_000174	Lexicon	Break Reform	Lexico	Sole
475.0	182.0	232.0	user_000298	Melanie C	Robbie Williams	Blondi	Shaznay Lewis
35477.0	696.0	120.0	user_000174	Break Reform	Lexicon	Sol	Busdriver
256.0	232.0	241.0	user_000709	Take 6	Modest Mouse	Gordon Lightfoo	The Air Command Band
182.0	232.0	182.0	user_000298	Robbie Williams	Blondie	Shaznay Lewi	Missy Elliott
232.0	241.0	238.0	user_000709	Modest Mouse	Gordon Lightfoot	The Air Command Ban	Glenn Miller
232.0	182.0	142.0	user_000298	Blondie	Shaznay Lewis	Missy Elliot	Emma Bunton
696.0	120.0	311.0	user_000174	Lexicon	Sole	Busdrive	Del The Funky Homosapien
17255.0	62615.0	341.0	user_000678	Franz Ferdinand	The Hives	Boy Divisio	Röyksopp
182.0	142.0	161.0	user_000298	Shaznay Lewis	Missy Elliott	Emma Bunto	Texas
241.0	238.0	212.0	user_000709	Gordon Lightfoot	The Air Command Band	Glenn Mille	Olivia Newton-John
238.0	212.0	169.0	user_000709	The Air Command Band	Glenn Miller	Olivia Newton-Joh	Enya
62615.0	341.0	310.0	user_000678	The Hives	Boy Division	Röyksop	The Fantastic Johnny C
142.0	161.0	333.0	user_000298	Missy Elliott	Emma Bunton	Texa	Kelis
212.0	169.0	289.0	user_000709	Glenn Miller	Olivia Newton-John	Eny	The Beatles
161.0	333.0	262.0	user_000298	Emma Bunton	Texas	Keli	Ciara Feat. Missy Elliott
341.0	310.0	310.0	user_000678	Boy Division	Röyksopp	The Fantastic Johnny 	Dirty Vegas
1604.0	5638.0	46456.0	user_000384	The Kleptones	Goldfrapp	Dead Kennedy	The Cure
333.0	262.0	172.0	user_000298	Texas	Kelis	Ciara Feat. Missy Elliot	Savage Garden
169.0	289.0	331.0	user_000709	Olivia Newton-John	Enya	The Beatle	Enya
310.0	310.0	281.0	user_000678	Röyksopp	The Fantastic Johnny C	Dirty Vega	Pulp
262.0	172.0	171.0	user_000298	Kelis	Ciara Feat. Missy Elliott	Savage Garde	Melanie C
289.0	331.0	242.0	user_000709	Enya	The Beatles	Eny	Sonique
331.0	242.0	198.0	user_000709	The Beatles	Enya	Soniqu	Rockapella
242.0	198.0	191.0	user_000709	Enya	Sonique	Rockapell	Billy Joel
198.0	191.0	255.0	user_000709	Sonique	Rockapella	Billy Joe	Van Morrison
5638.0	46456.0	1073.0	user_000384	Goldfrapp	Dead Kennedys	The Cur	Dizzee Rascal
46456.0	1073.0	184.0	user_000384	Dead Kennedys	The Cure	Dizzee Rasca	Dj N-Wee
191.0	255.0	243.0	user_000709	Rockapella	Billy Joel	Van Morriso	Alice Deejay
1073.0	184.0	218.0	user_000384	The Cure	Dizzee Rascal	Dj N-We	Pavement
255.0	243.0	243.0	user_000709	Billy Joel	Van Morrison	Alice Deeja	Barbra Streisand
243.0	243.0	328.0	user_000709	Van Morrison	Alice Deejay	Barbra Streisan	The Moody Blues
2505.0	354.0	49177.0	user_000425	Tefnek	Tefnek, Zircon	Yasunori Mitsuda, Blind Leif	Tefnek, Zircon
243.0	328.0	300.0	user_000709	Alice Deejay	Barbra Streisand	The Moody Blue	Faith Hill
328.0	300.0	203.0	user_000709	Barbra Streisand	The Moody Blues	Faith Hil	Martin Stevens
300.0	203.0	251.0	user_000709	The Moody Blues	Faith Hill	Martin Steven	Kenny Loggins
203.0	251.0	250.0	user_000709	Faith Hill	Martin Stevens	Kenny Loggin	P!Nk
371.0	6732.0	6227.0	user_000535	Soundtrack	Chris Isaak	Duran Dura	Camouflage
251.0	250.0	181.0	user_000709	Martin Stevens	Kenny Loggins	P!N	Neil Sedaka
6732.0	6227.0	210.0	user_000535	Chris Isaak	Duran Duran	Camouflag	Puressence
73398.0	900.0	495.0	user_000820	R.E.M.	Cat Stevens	R.E.M	Lambchop
250.0	181.0	200.0	user_000709	Kenny Loggins	P!Nk	Neil Sedak	Eurythmics
6227.0	210.0	171.0	user_000535	Duran Duran	Camouflage	Puressenc	Prince
900.0	495.0	182.0	user_000820	Cat Stevens	R.E.M.	Lambcho	R.E.M.
181.0	200.0	270.0	user_000709	P!Nk	Neil Sedaka	Eurythmic	Elton John
495.0	182.0	147.0	user_000820	R.E.M.	Lambchop	R.E.M	Eels
210.0	171.0	231.0	user_000535	Camouflage	Puressence	Princ	Soundtrack
182.0	147.0	196.0	user_000820	Lambchop	R.E.M.	Eel	Kings Of Convenience
200.0	270.0	250.0	user_000709	Neil Sedaka	Eurythmics	Elton Joh	Air Supply
270.0	250.0	220.0	user_000709	Eurythmics	Elton John	Air Suppl	Tlc
171.0	231.0	389.0	user_000535	Puressence	Prince	Soundtrac	Camouflage
147.0	196.0	263.0	user_000820	R.E.M.	Eels	Kings Of Convenienc	The Killers
250.0	220.0	240.0	user_000709	Elton John	Air Supply	Tl	Erasure
196.0	263.0	240.0	user_000820	Eels	Kings Of Convenience	The Killer	R.E.M.
231.0	389.0	290.0	user_000535	Prince	Soundtrack	Camouflag	Mos Def
220.0	240.0	210.0	user_000709	Air Supply	Tlc	Erasur	The Rainbow Harmony Project
263.0	240.0	260.0	user_000820	Kings Of Convenience	The Killers	R.E.M	Ani Difranco
389.0	290.0	301.0	user_000535	Soundtrack	Camouflage	Mos De	Chris Isaak
240.0	260.0	160.0	user_000820	The Killers	R.E.M.	Ani Difranc	Eels
240.0	210.0	250.0	user_000709	Tlc	Erasure	The Rainbow Harmony Projec	Cheryl Lynn
